BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
2, 0.0000798932, 0.0000003922, 70, 0.83, 5.89, 0.0001146001, 0.0000000598, 70, 0.0000909042, 0.0000010939, 976, 1.43, 1.14
3, 0.0000113302, 0.0000000020, 7, 0.03, 0.18, 0.0000113302, 0.0000000020, 3, 0.0000113302, 0.0000000020, 3, 1.00, 1.00
4, 0.0000626343, 0.0000002416, 45, 0.82, 5.87, 0.0000781204, 0.0000010144, 90, 0.0000682810, 0.0000009192, 395, 1.25, 1.09
5, 0.0000960477, 0.0000006305, 86, 0.96, 6.02, 0.0002027619, 0.0000002089, 46, 0.0001132625, 0.0000014897, 1047, 2.11, 1.18
6, 0.0000029076, 0.0000000008, 2, 0.02, 0.78, 0.0000029076, 0.0000000008, 15, 0.0000029076, 0.0000000008, 15, 1.00, 1.00
7, 0.0001373098, 0.0000004722, 28, 0.20, 5.25, 0.0001373098, 0.0000004722, 98, 0.0000877419, 0.0000010880, 899, 1.00, 0.64
8, 0.0001320957, 0.0000004178, 40, 0.99, 6.05, 0.0001933348, 0.0000023478, 71, 0.0001669714, 0.0000022080, 1666, 1.46, 1.26
9, 0.0000023245, 0.0000000022, 2, 0.02, 2.04, 0.0000023245, 0.0000000022, 40, 0.0000023245, 0.0000000022, 40, 1.00, 1.00
10, 0.0001024101, 0.0000001824, 28, 0.20, 5.25, 0.0001024101, 0.0000001824, 6, 0.0000490637, 0.0000005538, 1051, 1.00, 0.48
11, 0.0000022378, 0.0000000003, 6, 0.03, 1.34, 0.0000022378, 0.0000000003, 26, 0.0000022378, 0.0000000003, 26, 1.00, 1.00
12, 0.0000043731, 0.0000000132, 7, 0.03, 0.99, 0.0000043731, 0.0000000132, 19, 0.0000043731, 0.0000000132, 19, 1.00, 1.00
13, 0.0000022714, 0.0000000090, 2, 0.02, 0.07, 0.0000022714, 0.0000000090, 1, 0.0000022714, 0.0000000090, 1, 1.00, 1.00
14, 0.0026830665, 0.0000002310, 57, 1.60, 1.65, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 3727078698943.91, 3727078698943.91
15, 0.0001030825, 0.0000002411, 63, 0.62, 5.67, 0.0001042161, 0.0000000132, 99, 0.0000866447, 0.0000000077, 334, 1.01, 0.84
16, 0.0000720915, 0.0000000015, 15, 0.09, 5.14, 0.0000720915, 0.0000000015, 94, 0.0000625234, 0.0000000011, 200, 1.00, 0.87
17, 0.0000022777, 0.0000000009, 12, 0.04, 2.01, 0.0000022777, 0.0000000009, 39, 0.0000022777, 0.0000000009, 39, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000663677, 0.0000004528, 74, 0.76, 10.87, 0.0000953088, 0.0000001260, 106, 0.0000943525, 0.0000001843, 873, 1.44, 1.42
1, 0.0000212549, 0.0000000497, 7, 0.03, 0.08, 0.0000212549, 0.0000000497, 1, 0.0000212549, 0.0000000497, 1, 1.00, 1.00
2, 0.0000969008, 0.0000001886, 64, 0.97, 11.07, 0.0001004680, 0.0000012549, 145, 0.0000909042, 0.0000010939, 976, 1.04, 0.94
3, 0.0000113302, 0.0000000020, 7, 0.03, 0.18, 0.0000113302, 0.0000000020, 3, 0.0000113302, 0.0000000020, 3, 1.00, 1.00
4, 0.0000628052, 0.0000002416, 49, 0.69, 10.80, 0.0000751848, 0.0000006716, 196, 0.0000682810, 0.0000009192, 395, 1.20, 1.09
5, 0.0001143463, 0.0000006384, 73, 0.96, 11.07, 0.0001482125, 0.0000011120, 151, 0.0001132625, 0.0000014897, 1047, 1.30, 0.99
6, 0.0000029076, 0.0000000008, 2, 0.02, 0.78, 0.0000029076, 0.0000000008, 15, 0.0000029076, 0.0000000008, 15, 1.00, 1.00
7, 0.0000650237, 0.0000004180, 89, 0.86, 10.96, 0.0001205162, 0.0000007865, 196, 0.0000877419, 0.0000010880, 899, 1.85, 1.35
8, 0.0001334932, 0.0000009144, 50, 0.97, 11.07, 0.0001870614, 0.0000014914, 148, 0.0001669714, 0.0000022080, 1666, 1.40, 1.25
9, 0.0000023245, 0.0000000022, 2, 0.02, 2.04, 0.0000023245, 0.0000000022, 40, 0.0000023245, 0.0000000022, 40, 1.00, 1.00
10, 0.0001024101, 0.0000001824, 28, 0.20, 10.31, 0.0001024101, 0.0000001824, 6, 0.0000490637, 0.0000005538, 1051, 1.00, 0.48
11, 0.0000022378, 0.0000000003, 6, 0.03, 1.34, 0.0000022378, 0.0000000003, 26, 0.0000022378, 0.0000000003, 26, 1.00, 1.00
12, 0.0000043731, 0.0000000132, 7, 0.03, 0.99, 0.0000043731, 0.0000000132, 19, 0.0000043731, 0.0000000132, 19, 1.00, 1.00
13, 0.0000022714, 0.0000000090, 2, 0.02, 0.07, 0.0000022714, 0.0000000090, 1, 0.0000022714, 0.0000000090, 1, 1.00, 1.00
14, 0.0026839038, 0.0000007243, 53, 1.43, 1.48, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 3725915912411.91, 3725915912411.91
15, 0.0000878932, 0.0000004825, 29, 0.21, 10.32, 0.0000879362, 0.0000000093, 200, 0.0000866447, 0.0000000077, 334, 1.00, 0.99
16, 0.0000625234, 0.0000000011, 15, 0.07, 10.18, 0.0000625234, 0.0000000011, 200, 0.0000625234, 0.0000000011, 200, 1.00, 1.00
17, 0.0000022777, 0.0000000009, 12, 0.04, 2.01, 0.0000022777, 0.0000000009, 39, 0.0000022777, 0.0000000009, 39, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000738238, 0.0000006439, 91, 0.97, 16.13, 0.0000953088, 0.0000001260, 106, 0.0000943525, 0.0000001843, 873, 1.29, 1.28
1, 0.0000212549, 0.0000000497, 7, 0.04, 0.09, 0.0000212549, 0.0000000497, 1, 0.0000212549, 0.0000000497, 1, 1.00, 1.00
2, 0.0000979341, 0.0000014366, 25, 0.25, 15.41, 0.0000979341, 0.0000014366, 287, 0.0000909042, 0.0000010939, 976, 1.00, 0.93
3, 0.0000113302, 0.0000000020, 7, 0.03, 0.18, 0.0000113302, 0.0000000020, 3, 0.0000113302, 0.0000000020, 3, 1.00, 1.00
4, 0.0000702990, 0.0000006748, 15, 0.35, 15.51, 0.0000702990, 0.0000006748, 268, 0.0000682810, 0.0000009192, 395, 1.00, 0.97
5, 0.0000825867, 0.0000002187, 79, 1.07, 16.23, 0.0001360111, 0.0000009654, 258, 0.0001132625, 0.0000014897, 1047, 1.65, 1.37
6, 0.0000029076, 0.0000000008, 2, 0.02, 0.78, 0.0000029076, 0.0000000008, 15, 0.0000029076, 0.0000000008, 15, 1.00, 1.00
7, 0.0000708262, 0.0000004827, 100, 0.83, 15.99, 0.0001039662, 0.0000008842, 265, 0.0000877419, 0.0000010880, 899, 1.47, 1.24
8, 0.0001291943, 0.0000002416, 44, 0.89, 16.05, 0.0001691906, 0.0000019823, 262, 0.0001669714, 0.0000022080, 1666, 1.31, 1.29
9, 0.0000023245, 0.0000000022, 2, 0.02, 2.04, 0.0000023245, 0.0000000022, 40, 0.0000023245, 0.0000000022, 40, 1.00, 1.00
10, 0.0000376050, 0.0000002300, 77, 0.72, 15.88, 0.0000719634, 0.0000001243, 260, 0.0000490637, 0.0000005538, 1051, 1.91, 1.30
11, 0.0000022378, 0.0000000003, 6, 0.03, 1.34, 0.0000022378, 0.0000000003, 26, 0.0000022378, 0.0000000003, 26, 1.00, 1.00
12, 0.0000043731, 0.0000000132, 7, 0.03, 0.99, 0.0000043731, 0.0000000132, 19, 0.0000043731, 0.0000000132, 19, 1.00, 1.00
13, 0.0000022714, 0.0000000090, 2, 0.02, 0.07, 0.0000022714, 0.0000000090, 1, 0.0000022714, 0.0000000090, 1, 1.00, 1.00
14, 0.0048172585, 0.0000006716, 27, 0.68, 0.73, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 2075869501294.15, 2075869501294.15
15, 0.0000877653, 0.0000003017, 30, 0.24, 15.40, 0.0000879320, 0.0000000150, 203, 0.0000866447, 0.0000000077, 334, 1.00, 0.99
16, 0.0000625234, 0.0000000011, 15, 0.07, 10.17, 0.0000625234, 0.0000000011, 200, 0.0000625234, 0.0000000011, 200, 1.00, 1.00
17, 0.0000022777, 0.0000000009, 12, 0.05, 2.02, 0.0000022777, 0.0000000009, 39, 0.0000022777, 0.0000000009, 39, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000792373, 0.0000006913, 64, 0.80, 44.92, 0.0000943525, 0.0000001843, 873, 0.0000943525, 0.0000001843, 873, 1.19, 1.19
1, 0.0000212549, 0.0000000497, 7, 0.03, 0.08, 0.0000212549, 0.0000000497, 1, 0.0000212549, 0.0000000497, 1, 1.00, 1.00
2, 0.0000762875, 0.0000003789, 39, 1.03, 50.36, 0.0000909042, 0.0000010939, 976, 0.0000909042, 0.0000010939, 976, 1.19, 1.19
3, 0.0000113302, 0.0000000020, 7, 0.03, 0.18, 0.0000113302, 0.0000000020, 3, 0.0000113302, 0.0000000020, 3, 1.00, 1.00
4, 0.0000682810, 0.0000009192, 15, 0.36, 20.32, 0.0000682810, 0.0000009192, 395, 0.0000682810, 0.0000009192, 395, 1.00, 1.00
5, 0.0000772852, 0.0000008039, 71, 0.97, 51.51, 0.0001136919, 0.0000009994, 979, 0.0001132625, 0.0000014897, 1047, 1.47, 1.47
6, 0.0000029076, 0.0000000008, 2, 0.02, 0.78, 0.0000029076, 0.0000000008, 15, 0.0000029076, 0.0000000008, 15, 1.00, 1.00
7, 0.0000540848, 0.0000004601, 92, 0.67, 46.10, 0.0000877419, 0.0000010880, 899, 0.0000877419, 0.0000010880, 899, 1.62, 1.62
8, 0.0001192532, 0.0000003670, 46, 0.89, 51.43, 0.0001680584, 0.0000026331, 834, 0.0001669714, 0.0000022080, 1666, 1.41, 1.40
9, 0.0000023245, 0.0000000022, 2, 0.02, 2.04, 0.0000023245, 0.0000000022, 40, 0.0000023245, 0.0000000022, 40, 1.00, 1.00
10, 0.0000370133, 0.0000006273, 53, 0.55, 51.08, 0.0000494199, 0.0000005357, 976, 0.0000490637, 0.0000005538, 1051, 1.34, 1.33
11, 0.0000022378, 0.0000000003, 6, 0.02, 1.34, 0.0000022378, 0.0000000003, 26, 0.0000022378, 0.0000000003, 26, 1.00, 1.00
12, 0.0000043731, 0.0000000132, 7, 0.03, 0.99, 0.0000043731, 0.0000000132, 19, 0.0000043731, 0.0000000132, 19, 1.00, 1.00
13, 0.0000022714, 0.0000000090, 2, 0.02, 0.07, 0.0000022714, 0.0000000090, 1, 0.0000022714, 0.0000000090, 1, 1.00, 1.00
14, 0.0026837065, 0.0000013061, 47, 1.30, 1.35, 10000000000.0000000000, 0.0000000000, 1, 10000000000.0000000000, 0.0000000000, 1, 3726189879556.50, 3726189879556.50
15, 0.0000866447, 0.0000000077, 18, 0.12, 16.99, 0.0000866447, 0.0000000077, 334, 0.0000866447, 0.0000000077, 334, 1.00, 1.00
16, 0.0000625234, 0.0000000011, 15, 0.07, 10.17, 0.0000625234, 0.0000000011, 200, 0.0000625234, 0.0000000011, 200, 1.00, 1.00
17, 0.0000022777, 0.0000000009, 12, 0.04, 2.01, 0.0000022777, 0.0000000009, 39, 0.0000022777, 0.0000000009, 39, 1.00, 1.00
BENCH: resnet18
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0000191145, 0.0000002411, 91, 0.45, 0.49, 0.0000249632, 0.0000018376, 11, 0.0000084154, 0.0000000001, 137, 1.31, 0.44
1, 0.0000167252, 0.0000002416, 62, 0.34, 0.38, 0.0002176140, 0.0000060819, 1, 0.0000068988, 0.0000000025, 181, 13.01, 0.41
2, 0.0000149851, 0.0000009596, 32, 0.17, 0.21, 0.0000149851, 0.0000009596, 1, 0.0000084988, 0.0000000138, 18, 1.00, 0.57
3, 0.0000715092, 0.0000002416, 68, 0.31, 0.35, 0.0000922138, 0.0000059778, 1, 0.0000253160, 0.0000000112, 323, 1.29, 0.35
4, 0.0000038833, 0.0000002034, 6, 0.03, 0.07, 0.0000038833, 0.0000002034, 6, 0.0000034058, 0.0000000089, 50, 1.00, 0.88
5, 0.0000449900, 0.0000030591, 24, 0.29, 0.33, 0.0000449900, 0.0000030591, 1, 0.0000171143, 0.0000000325, 754, 1.00, 0.38
6, 0.0000376907, 0.0000004450, 77, 1.27, 1.31, 0.0000478126, 0.0000022824, 2, 0.0000166839, 0.0000000212, 725, 1.27, 0.44
7, 0.0000201170, 0.0000004685, 97, 0.41, 0.45, 0.0000576077, 0.0000022558, 1, 0.0000187517, 0.0000000470, 450, 2.86, 0.93
8, 0.0000583680, 0.0000004180, 78, 0.89, 0.93, 0.0034005372, 0.0001492781, 1, 0.0000187007, 0.0000000310, 283, 58.26, 0.32
9, 0.0000416690, 0.0000006745, 62, 0.58, 0.62, 0.0000968281, 0.0000073766, 1, 0.0000187861, 0.0000000619, 642, 2.32, 0.45
10, 0.0001934875, 0.0000004154, 92, 0.59, 0.63, 0.0010610909, 0.0000749752, 1, 0.0000254171, 0.0000000013, 583, 5.48, 0.13
11, 0.0000684368, 0.0000009654, 76, 0.77, 0.81, 0.0001136894, 0.0000073504, 1, 0.0000284826, 0.0000000670, 515, 1.66, 0.42
12, 0.0001667518, 0.0000003113, 77, 0.57, 0.61, 0.0012046971, 0.0000889998, 1, 0.0000221176, 0.0000000044, 899, 7.22, 0.13
13, 0.0004706560, 0.0000006433, 72, 0.50, 0.54, 0.0009470191, 0.0000514716, 1, 0.0000429251, 0.0000000888, 369, 2.01, 0.09
14, 0.0000554183, 0.0000004528, 62, 0.75, 0.79, 0.0001135373, 0.0000040090, 1, 0.0000297708, 0.0000000078, 604, 2.05, 0.54
15, 0.0000617490, 0.0000002223, 92, 0.72, 0.76, 0.0000908938, 0.0000037286, 1, 0.0000294820, 0.0000000096, 1222, 1.47, 0.48
16, 0.0000023485, 0.0000000029, 6, 0.03, 0.06, 0.0000023485, 0.0000000029, 1, 0.0000022980, 0.0000000007, 24, 1.00, 0.98
17, 0.0000023042, 0.0000000048, 2, 0.02, 0.06, 0.0000023042, 0.0000000048, 1, 0.0000022850, 0.0000000039, 2, 1.00, 0.99
18, 0.0000267782, 0.0000002534, 35, 0.19, 0.23, 0.0000337299, 0.0000025333, 1, 0.0000077559, 0.0000000000, 169, 1.26, 0.29
19, 0.0000136532, 0.0000002416, 12, 0.06, 0.10, 0.0000145589, 0.0000010229, 1, 0.0000022501, 0.0000000047, 31, 1.07, 0.16
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000209595, 0.0000003795, 99, 0.47, 0.87, 0.0000249632, 0.0000018376, 11, 0.0000084154, 0.0000000001, 137, 1.19, 0.40
1, 0.0000163835, 0.0000000000, 100, 0.36, 0.76, 0.0000285986, 0.0000000005, 6, 0.0000068988, 0.0000000025, 181, 1.75, 0.42
2, 0.0000095570, 0.0000002411, 62, 0.20, 0.60, 0.0000109568, 0.0000000302, 5, 0.0000084988, 0.0000000138, 18, 1.15, 0.89
3, 0.0000343716, 0.0000000214, 32, 0.14, 0.53, 0.0000343716, 0.0000000214, 2, 0.0000253160, 0.0000000112, 323, 1.00, 0.74
4, 0.0000038833, 0.0000002034, 6, 0.03, 0.42, 0.0000038833, 0.0000002034, 6, 0.0000034058, 0.0000000089, 50, 1.00, 0.88
5, 0.0000309656, 0.0000000923, 25, 0.24, 0.63, 0.0000309656, 0.0000000923, 5, 0.0000171143, 0.0000000325, 754, 1.00, 0.55
6, 0.0000370160, 0.0000000063, 12, 0.37, 0.76, 0.0000370160, 0.0000000063, 10, 0.0000166839, 0.0000000212, 725, 1.00, 0.45
7, 0.0000292264, 0.0000000673, 21, 0.11, 0.51, 0.0000292264, 0.0000000673, 7, 0.0000187517, 0.0000000470, 450, 1.00, 0.64
8, 0.0000477629, 0.0000001512, 26, 0.26, 0.66, 0.0000477629, 0.0000001512, 9, 0.0000187007, 0.0000000310, 283, 1.00, 0.39
9, 0.0000295716, 0.0000000065, 13, 0.14, 0.54, 0.0000295716, 0.0000000065, 9, 0.0000187861, 0.0000000619, 642, 1.00, 0.64
10, 0.0000344747, 0.0000002414, 96, 0.41, 0.81, 0.0001210654, 0.0000000066, 8, 0.0000254171, 0.0000000013, 583, 3.51, 0.74
11, 0.0000619992, 0.0000000069, 28, 0.21, 0.60, 0.0000619992, 0.0000000069, 3, 0.0000284826, 0.0000000670, 515, 1.00, 0.46
12, 0.0000713383, 0.0000002416, 58, 0.69, 1.09, 0.0000942682, 0.0000000052, 9, 0.0000221176, 0.0000000044, 899, 1.32, 0.31
13, 0.0000645010, 0.0000011159, 97, 0.43, 0.83, 0.0003243966, 0.0000000135, 10, 0.0000429251, 0.0000000888, 369, 5.03, 0.67
14, 0.0000611973, 0.0000001050, 28, 0.17, 0.57, 0.0000611973, 0.0000001050, 3, 0.0000297708, 0.0000000078, 604, 1.00, 0.49
15, 0.0000663463, 0.0000005154, 96, 0.71, 1.10, 0.0000865986, 0.0000002803, 2, 0.0000294820, 0.0000000096, 1222, 1.31, 0.44
16, 0.0000023035, 0.0000000003, 7, 0.03, 0.42, 0.0000023035, 0.0000000003, 7, 0.0000022980, 0.0000000007, 24, 1.00, 1.00
17, 0.0000022850, 0.0000000039, 2, 0.02, 0.10, 0.0000022850, 0.0000000039, 2, 0.0000022850, 0.0000000039, 2, 1.00, 1.00
18, 0.0000131247, 0.0000000024, 18, 0.08, 0.47, 0.0000131247, 0.0000000024, 2, 0.0000077559, 0.0000000000, 169, 1.00, 0.59
19, 0.0000023571, 0.0000000016, 12, 0.04, 0.43, 0.0000023571, 0.0000000016, 5, 0.0000022501, 0.0000000047, 31, 1.00, 0.95
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000214078, 0.0000000005, 32, 0.10, 2.08, 0.0000214078, 0.0000000005, 24, 0.0000084154, 0.0000000001, 137, 1.00, 0.39
1, 0.0000127981, 0.0000000175, 21, 0.23, 2.21, 0.0000127981, 0.0000000175, 41, 0.0000068988, 0.0000000025, 181, 1.00, 0.54
2, 0.0000084988, 0.0000000138, 32, 0.12, 0.83, 0.0000084988, 0.0000000138, 18, 0.0000084988, 0.0000000138, 18, 1.00, 1.00
3, 0.0000343716, 0.0000000214, 32, 0.14, 2.12, 0.0000343716, 0.0000000214, 2, 0.0000253160, 0.0000000112, 323, 1.00, 0.74
4, 0.0000034058, 0.0000000089, 2, 0.02, 2.00, 0.0000034058, 0.0000000089, 50, 0.0000034058, 0.0000000089, 50, 1.00, 1.00
5, 0.0000252119, 0.0000000005, 21, 0.22, 2.20, 0.0000252119, 0.0000000005, 43, 0.0000171143, 0.0000000325, 754, 1.00, 0.68
6, 0.0000370160, 0.0000000063, 10, 0.40, 2.38, 0.0000370160, 0.0000000063, 10, 0.0000166839, 0.0000000212, 725, 1.00, 0.45
7, 0.0000292264, 0.0000000673, 21, 0.11, 2.09, 0.0000292264, 0.0000000673, 7, 0.0000187517, 0.0000000470, 450, 1.00, 0.64
8, 0.0000372053, 0.0000002414, 58, 0.50, 2.48, 0.0000407324, 0.0000000035, 43, 0.0000187007, 0.0000000310, 283, 1.09, 0.50
9, 0.0000167252, 0.0000002416, 94, 0.47, 2.45, 0.0000259551, 0.0000000079, 12, 0.0000187861, 0.0000000619, 642, 1.55, 1.12
10, 0.0000609277, 0.0000004178, 51, 0.26, 2.24, 0.0000827283, 0.0000001853, 23, 0.0000254171, 0.0000000013, 583, 1.36, 0.42
11, 0.0000360107, 0.0000006386, 52, 0.89, 2.87, 0.0000450884, 0.0000000010, 31, 0.0000284826, 0.0000000670, 515, 1.25, 0.79
12, 0.0000330002, 0.0000000273, 28, 0.12, 2.10, 0.0000330002, 0.0000000273, 20, 0.0000221176, 0.0000000044, 899, 1.00, 0.67
13, 0.0000390717, 0.0000002491, 94, 0.54, 2.52, 0.0000623437, 0.0000000020, 48, 0.0000429251, 0.0000000888, 369, 1.60, 1.10
14, 0.0000603275, 0.0000000040, 18, 0.12, 2.10, 0.0000603275, 0.0000000040, 24, 0.0000297708, 0.0000000078, 604, 1.00, 0.49
15, 0.0000424742, 0.0000004051, 83, 0.69, 2.67, 0.0000638218, 0.0000000212, 21, 0.0000294820, 0.0000000096, 1222, 1.50, 0.69
16, 0.0000022980, 0.0000000007, 7, 0.03, 0.98, 0.0000022980, 0.0000000007, 24, 0.0000022980, 0.0000000007, 24, 1.00, 1.00
17, 0.0000022850, 0.0000000039, 2, 0.02, 0.10, 0.0000022850, 0.0000000039, 2, 0.0000022850, 0.0000000039, 2, 1.00, 1.00
18, 0.0000107825, 0.0000000001, 15, 0.07, 2.05, 0.0000107825, 0.0000000001, 45, 0.0000077559, 0.0000000000, 169, 1.00, 0.72
19, 0.0000022501, 0.0000000047, 10, 0.03, 1.26, 0.0000022501, 0.0000000047, 31, 0.0000022501, 0.0000000047, 31, 1.00, 1.00
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000091837, 0.0000000002, 23, 0.22, 4.18, 0.0000091837, 0.0000000002, 67, 0.0000084154, 0.0000000001, 137, 1.00, 0.92
1, 0.0000088338, 0.0000000246, 21, 0.13, 4.09, 0.0000088338, 0.0000000246, 65, 0.0000068988, 0.0000000025, 181, 1.00, 0.78
2, 0.0000084988, 0.0000000138, 32, 0.12, 0.83, 0.0000084988, 0.0000000138, 18, 0.0000084988, 0.0000000138, 18, 1.00, 1.00
3, 0.0000343716, 0.0000000214, 32, 0.15, 4.11, 0.0000343716, 0.0000000214, 2, 0.0000253160, 0.0000000112, 323, 1.00, 0.74
4, 0.0000034058, 0.0000000089, 2, 0.02, 2.00, 0.0000034058, 0.0000000089, 50, 0.0000034058, 0.0000000089, 50, 1.00, 1.00
5, 0.0000186097, 0.0000000010, 25, 0.20, 4.16, 0.0000186097, 0.0000000010, 85, 0.0000171143, 0.0000000325, 754, 1.00, 0.92
6, 0.0000279943, 0.0000000076, 28, 0.26, 4.22, 0.0000279943, 0.0000000076, 59, 0.0000166839, 0.0000000212, 725, 1.00, 0.60
7, 0.0000260004, 0.0000000629, 25, 0.13, 4.09, 0.0000260004, 0.0000000629, 93, 0.0000187517, 0.0000000470, 450, 1.00, 0.72
8, 0.0000306756, 0.0000000030, 28, 0.16, 4.12, 0.0000306756, 0.0000000030, 90, 0.0000187007, 0.0000000310, 283, 1.00, 0.61
9, 0.0000165813, 0.0000006145, 94, 0.47, 4.43, 0.0000259551, 0.0000000079, 12, 0.0000187861, 0.0000000619, 642, 1.57, 1.13
10, 0.0000459093, 0.0000004827, 62, 0.28, 4.24, 0.0000689050, 0.0000000021, 89, 0.0000254171, 0.0000000013, 583, 1.50, 0.55
11, 0.0000404693, 0.0000000162, 10, 0.11, 4.07, 0.0000404693, 0.0000000162, 63, 0.0000284826, 0.0000000670, 515, 1.00, 0.70
12, 0.0000230077, 0.0000004380, 80, 0.47, 4.43, 0.0000330002, 0.0000000273, 20, 0.0000221176, 0.0000000044, 899, 1.43, 0.96
13, 0.0000305118, 0.0000002196, 87, 0.37, 4.33, 0.0000616577, 0.0000000016, 70, 0.0000429251, 0.0000000888, 369, 2.02, 1.41
14, 0.0000603275, 0.0000000040, 18, 0.13, 4.09, 0.0000603275, 0.0000000040, 24, 0.0000297708, 0.0000000078, 604, 1.00, 0.49
15, 0.0000413222, 0.0000004684, 100, 0.53, 4.49, 0.0000634719, 0.0000001473, 83, 0.0000294820, 0.0000000096, 1222, 1.54, 0.71
16, 0.0000022980, 0.0000000007, 7, 0.03, 0.98, 0.0000022980, 0.0000000007, 24, 0.0000022980, 0.0000000007, 24, 1.00, 1.00
17, 0.0000022850, 0.0000000039, 2, 0.02, 0.10, 0.0000022850, 0.0000000039, 2, 0.0000022850, 0.0000000039, 2, 1.00, 1.00
18, 0.0000077837, 0.0000000009, 14, 0.05, 4.01, 0.0000077837, 0.0000000009, 79, 0.0000077559, 0.0000000000, 169, 1.00, 1.00
19, 0.0000022501, 0.0000000047, 10, 0.04, 1.26, 0.0000022501, 0.0000000047, 31, 0.0000022501, 0.0000000047, 31, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000084154, 0.0000000001, 23, 0.11, 5.53, 0.0000084154, 0.0000000001, 137, 0.0000084154, 0.0000000001, 137, 1.00, 1.00
1, 0.0000068988, 0.0000000025, 28, 0.11, 7.27, 0.0000068988, 0.0000000025, 181, 0.0000068988, 0.0000000025, 181, 1.00, 1.00
2, 0.0000084988, 0.0000000138, 32, 0.12, 0.83, 0.0000084988, 0.0000000138, 18, 0.0000084988, 0.0000000138, 18, 1.00, 1.00
3, 0.0000343716, 0.0000000214, 32, 0.13, 8.05, 0.0000343716, 0.0000000214, 2, 0.0000253160, 0.0000000112, 323, 1.00, 0.74
4, 0.0000034058, 0.0000000089, 2, 0.02, 2.00, 0.0000034058, 0.0000000089, 50, 0.0000034058, 0.0000000089, 50, 1.00, 1.00
5, 0.0000177618, 0.0000000040, 20, 0.22, 8.14, 0.0000177618, 0.0000000040, 200, 0.0000171143, 0.0000000325, 754, 1.00, 0.96
6, 0.0000279943, 0.0000000076, 28, 0.26, 8.18, 0.0000279943, 0.0000000076, 59, 0.0000166839, 0.0000000212, 725, 1.00, 0.60
7, 0.0000252439, 0.0000000419, 28, 0.14, 8.06, 0.0000252439, 0.0000000419, 110, 0.0000187517, 0.0000000470, 450, 1.00, 0.74
8, 0.0000218887, 0.0000000023, 28, 0.14, 8.06, 0.0000218887, 0.0000000023, 182, 0.0000187007, 0.0000000310, 283, 1.00, 0.85
9, 0.0000166983, 0.0000002250, 76, 0.49, 8.41, 0.0000247909, 0.0000000925, 138, 0.0000187861, 0.0000000619, 642, 1.48, 1.13
10, 0.0000192478, 0.0000002196, 90, 0.43, 8.35, 0.0000306809, 0.0000000109, 173, 0.0000254171, 0.0000000013, 583, 1.59, 1.32
