BENCH: resnet50
TOP: 1
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
25, 0.00004052, 0.00000031, 100, 0.27, 0.00004872, 0.00000006, 42, 0.00003762, 0.00000008, 136, 1.20, 0.93
26, 0.00008676, 0.00000066, 100, 0.25, 0.00013599, 0.00000010, 50, 0.00005831, 0.00000029, 392, 1.57, 0.67
27, 0.00006798, 0.00000056, 100, 0.31, 0.00007762, 0.00000004, 47, 0.00005609, 0.00000033, 521, 1.14, 0.83
28, 0.00001403, 0.00000007, 40, 0.16, 0.00001403, 0.00000007, 3, 0.00000716, 0.00000001, 86, 1.00, 0.51
29, 0.00017964, 0.00000272, 72, 0.21, 0.00019112, 0.00000021, 2, 0.00011024, 0.00000034, 323, 1.06, 0.61
30, 0.00019903, 0.00000688, 100, 0.27, 0.00021571, 0.00000086, 50, 0.00014467, 0.00000066, 424, 1.08, 0.73
31, 0.00000346, 0.00000001, 37, 0.05, 0.00000346, 0.00000001, 42, 0.00000346, 0.00000001, 42, 1.00, 1.00
32, 0.00000025, 0.00000002, 14, 0.04, 0.00000667, 0.00000002, 1, 0.00000667, 0.00000002, 1, 26.82, 26.82
33, 0.00001999, 0.00000001, 1, 0.06, 0.00001999, 0.00000001, 39, 0.00001459, 0.00000003, 88, 1.00, 0.73
34, 0.00000716, 0.00000001, 46, 0.06, 0.00000716, 0.00000001, 36, 0.00000716, 0.00000001, 36, 1.00, 1.00
TOP: 100
Layer, Droplet time(s), Droplet std(s), Droplet trials, Droplet Tuning(min), Meta-{top} time(s), Meta-{top} std(s), trials-{top}, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-{top}, speedup-10k
0, 0.00000678, 0.00000003, 10, 0.02, 0.00000678, 0.00000003, 1, 0.00000678, 0.00000003, 1, 1.00, 1.00
1, 0.00009941, 0.00000105, 75, 0.26, 0.00010203, 0.00000004, 79, 0.00009160, 0.00000002, 339, 1.03, 0.92
2, 0.00003987, 0.00000016, 100, 0.33, 0.00004592, 0.00000013, 70, 0.00004191, 0.00000001, 189, 1.15, 1.05
3, 0.00006515, 0.00000015, 58, 0.35, 0.00006877, 0.00000013, 100, 0.00006616, 0.00000004, 200, 1.06, 1.02
4, 0.00020291, 0.00000165, 95, 0.59, 0.00021675, 0.00000023, 86, 0.00016961, 0.00000027, 427, 1.07, 0.84
5, 0.00004659, 0.00000001, 40, 0.12, 0.00004659, 0.00000001, 65, 0.00004140, 0.00000012, 147, 1.00, 0.89
6, 0.00007093, 0.00000023, 94, 0.40, 0.00007640, 0.00000014, 98, 0.00006173, 0.00000002, 143, 1.08, 0.87
7, 0.00004617, 0.00000022, 72, 0.19, 0.00005393, 0.00000009, 73, 0.00004319, 0.00000011, 139, 1.17, 0.94
8, 0.00009778, 0.00000014, 81, 0.18, 0.00009821, 0.00000002, 73, 0.00009109, 0.00000003, 308, 1.00, 0.93
9, 0.00010041, 0.00000008, 37, 0.08, 0.00010041, 0.00000008, 75, 0.00008255, 0.00000016, 586, 1.00, 0.82
10, 0.00002217, 0.00000003, 40, 0.10, 0.00002217, 0.00000003, 91, 0.00002076, 0.00000002, 125, 1.00, 0.94
11, 0.00003814, 0.00000018, 72, 0.12, 0.00003942, 0.00000004, 83, 0.00003359, 0.00000009, 130, 1.03, 0.88
12, 0.00001666, 0.00000006, 74, 0.19, 0.00001721, 0.00000001, 94, 0.00001721, 0.00000001, 94, 1.03, 1.03
13, 0.00004967, 0.00000031, 79, 0.20, 0.00005478, 0.00000005, 82, 0.00004049, 0.00000012, 197, 1.10, 0.82
14, 0.00004459, 0.00000004, 63, 0.15, 0.00004775, 0.00000015, 100, 0.00003892, 0.00000002, 329, 1.07, 0.87
15, 0.00001043, 0.00000004, 40, 0.14, 0.00001043, 0.00000004, 53, 0.00001043, 0.00000004, 53, 1.00, 1.00
16, 0.00002199, 0.00000021, 82, 0.14, 0.00002203, 0.00000002, 81, 0.00002203, 0.00000002, 81, 1.00, 1.00
17, 0.00004185, 0.00000029, 100, 0.19, 0.00004395, 0.00000004, 93, 0.00004018, 0.00000002, 260, 1.05, 0.96
18, 0.00004172, 0.00000024, 84, 0.58, 0.00004367, 0.00000010, 69, 0.00003588, 0.00000002, 393, 1.05, 0.86
19, 0.00001604, 0.00000004, 28, 0.07, 0.00001604, 0.00000004, 91, 0.00001355, 0.00000005, 129, 1.00, 0.85
20, 0.00006261, 0.00000069, 72, 0.12, 0.00006606, 0.00000002, 99, 0.00006132, 0.00000003, 200, 1.06, 0.98
21, 0.00001162, 0.00000034, 74, 0.15, 0.00001171, 0.00000002, 80, 0.00001171, 0.00000002, 80, 1.01, 1.01
22, 0.00009606, 0.00000036, 81, 0.27, 0.00009699, 0.00000016, 81, 0.00008254, 0.00000035, 452, 1.01, 0.86
