BENCH: shufflenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
3, 0.0000109985, 0.0000000188, 11, 0.14, 0.24, 0.0000109985, 0.0000000188, 3, 0.0000109985, 0.0000000188, 3, 1.00, 1.00
4, 0.0000131143, 0.0000000107, 43, 0.64, 2.06, 0.0000131143, 0.0000000107, 41, 0.0000131143, 0.0000000107, 41, 1.00, 1.00
5, 0.0000635838, 0.0000006916, 90, 1.43, 15.67, 0.0000712738, 0.0000008850, 412, 0.0000712738, 0.0000008850, 412, 1.12, 1.12
6, 0.0000142585, 0.0000001923, 11, 0.14, 0.21, 0.0000284390, 0.0000003327, 2, 0.0000284390, 0.0000003327, 2, 1.99, 1.99
7, 0.0000155367, 0.0000000280, 41, 0.73, 12.45, 0.0000155367, 0.0000000280, 339, 0.0000155367, 0.0000000280, 339, 1.00, 1.00
8, 0.0000130447, 0.0000001598, 11, 0.14, 0.17, 0.0000130447, 0.0000001598, 1, 0.0000130447, 0.0000001598, 1, 1.00, 1.00
9, 0.0000383235, 0.0000008350, 96, 1.46, 11.03, 0.0000411061, 0.0000000559, 277, 0.0000411061, 0.0000000559, 277, 1.07, 1.07
10, 0.0000224870, 0.0000003655, 92, 1.44, 3.72, 0.0000234898, 0.0000000088, 66, 0.0000234898, 0.0000000088, 66, 1.04, 1.04
11, 0.0000315098, 0.0000000369, 42, 0.65, 19.18, 0.0000315098, 0.0000000369, 536, 0.0000315098, 0.0000000369, 536, 1.00, 1.00
12, 0.0000138236, 0.0000001681, 11, 0.14, 0.17, 0.0000138236, 0.0000001681, 1, 0.0000138236, 0.0000001681, 1, 1.00, 1.00
13, 0.0000670023, 0.0000002250, 94, 1.75, 15.40, 0.0000758890, 0.0000012263, 395, 0.0000758890, 0.0000012263, 395, 1.13, 1.13
14, 0.0000211571, 0.0000000250, 16, 0.22, 2.71, 0.0000211571, 0.0000000250, 72, 0.0000211571, 0.0000000250, 72, 1.00, 1.00
15, 0.0000178518, 0.0000007720, 92, 1.43, 2.40, 0.0000180006, 0.0000000357, 28, 0.0000180006, 0.0000000357, 28, 1.01, 1.01
16, 0.0000091452, 0.0000001811, 11, 0.13, 0.24, 0.0000101824, 0.0000000237, 3, 0.0000101824, 0.0000000237, 3, 1.11, 1.11
17, 0.0000211735, 0.0000003536, 99, 1.31, 3.52, 0.0000229447, 0.0000000079, 64, 0.0000229447, 0.0000000079, 64, 1.08, 1.08
18, 0.0000141285, 0.0000008114, 90, 1.60, 8.31, 0.0000190454, 0.0000000256, 194, 0.0000190454, 0.0000000256, 194, 1.35, 1.35
19, 0.0000341002, 0.0000000620, 50, 0.57, 35.14, 0.0000341002, 0.0000000620, 964, 0.0000339828, 0.0000000278, 2704, 1.00, 1.00
20, 0.0000121843, 0.0000000224, 48, 0.74, 6.51, 0.0000121843, 0.0000000224, 167, 0.0000121843, 0.0000000224, 167, 1.00, 1.00
21, 0.0000304619, 0.0000000198, 50, 0.57, 34.97, 0.0000304619, 0.0000000198, 995, 0.0000304619, 0.0000000198, 995, 1.00, 1.00
22, 0.0000993493, 0.0000009461, 99, 1.51, 12.89, 0.0001021479, 0.0000000575, 329, 0.0001021479, 0.0000000575, 329, 1.03, 1.03
23, 0.0000098831, 0.0000000149, 31, 0.36, 1.89, 0.0000098831, 0.0000000149, 44, 0.0000098831, 0.0000000149, 44, 1.00, 1.00
24, 0.0000005533, 0.0000002204, 11, 0.12, 0.16, 0.0000098369, 0.0000000663, 1, 0.0000098369, 0.0000000663, 1, 17.78, 17.78
25, 0.0000259870, 0.0000000330, 48, 0.66, 5.16, 0.0000259870, 0.0000000330, 130, 0.0000259870, 0.0000000330, 130, 1.00, 1.00
26, 0.0000227128, 0.0000000257, 50, 0.54, 3.48, 0.0000227128, 0.0000000257, 85, 0.0000227128, 0.0000000257, 85, 1.00, 1.00
BENCH: squeezenet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
0, 0.0001547448, 0.0000012480, 96, 1.65, 1.69, 0.0019670106, 0.0009129637, 1, 0.0001085962, 0.0000001019, 388, 12.71, 0.70
1, 0.0001793515, 0.0000036699, 96, 1.64, 1.68, 0.0005619450, 0.0000013189, 1, 0.0000657514, 0.0000000962, 595, 3.13, 0.37
2, 0.0006093760, 0.0000019611, 98, 1.64, 1.68, 0.0022920528, 0.0000012584, 1, 0.0000955757, 0.0000000914, 461, 3.76, 0.16
3, 0.0005752472, 0.0000020026, 92, 1.61, 1.65, 0.0005876009, 0.0000008597, 1, 0.0001116066, 0.0000014595, 843, 1.02, 0.19
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0033954182, 0.0000075166, 93, 1.84, 1.88, 0.0139490230, 0.0001174721, 1, 0.0000977803, 0.0000000760, 463, 4.11, 0.03
6, 0.0001795735, 0.0000003164, 24, 0.49, 0.53, 0.0001812757, 0.0000014726, 1, 0.0000249167, 0.0000000604, 66, 1.01, 0.14
7, 0.0008441448, 0.0000449233, 100, 1.21, 1.25, 0.0010821933, 0.0000092569, 1, 0.0000390660, 0.0000000310, 109, 1.28, 0.05
8, 0.0001336578, 0.0000009412, 44, 1.36, 1.40, 0.0002979935, 0.0000036089, 1, 0.0000562133, 0.0000000734, 181, 2.23, 0.42
9, 0.0003750720, 0.0001044142, 18, 0.61, 0.65, 0.0003750720, 0.0001044142, 1, 0.0000313862, 0.0000001015, 263, 1.00, 0.08
10, 0.0000327403, 0.0000003921, 24, 0.39, 0.43, 0.0000708518, 0.0000285239, 1, 0.0000173983, 0.0000000230, 27, 2.16, 0.53
11, 0.0000691040, 0.0000004641, 98, 1.28, 1.32, 0.0002638848, 0.0000032159, 1, 0.0000355435, 0.0000004078, 186, 3.82, 0.51
12, 0.0001271363, 0.0000004310, 100, 1.32, 1.36, 0.0004600196, 0.0000002709, 1, 0.0000474233, 0.0000000225, 260, 3.62, 0.37
13, 0.0000933223, 0.0000006708, 91, 1.44, 1.48, 0.0001692517, 0.0000368929, 1, 0.0000295677, 0.0000000526, 247, 1.81, 0.32
14, 0.0000361588, 0.0000006069, 24, 0.42, 0.46, 0.0001067759, 0.0000000648, 1, 0.0000137657, 0.0000000179, 16, 2.95, 0.38
15, 0.0000444388, 0.0000005345, 100, 1.22, 1.26, 0.0003637295, 0.0000001035, 1, 0.0000293709, 0.0000000089, 149, 8.18, 0.66
16, 0.0000528455, 0.0000002442, 99, 1.38, 1.42, 0.0001088449, 0.0000001715, 1, 0.0000367565, 0.0000000102, 86, 2.06, 0.70
17, 0.0004762578, 0.0000002414, 92, 1.52, 1.56, 0.0014064546, 0.0000042998, 1, 0.0000238338, 0.0000000447, 229, 2.95, 0.05
18, 0.0012948705, 0.0000006842, 75, 1.31, 1.35, 0.0084040038, 0.0000563947, 1, 0.0000467985, 0.0000000344, 242, 6.49, 0.04
19, 0.0019562865, 0.0000028143, 97, 1.63, 1.67, 0.0022455546, 0.0000004194, 1, 0.0000619398, 0.0000007740, 205, 1.15, 0.03
20, 0.0000452422, 0.0000009825, 99, 1.05, 1.09, 0.0001036008, 0.0000177620, 1, 0.0000302440, 0.0000003653, 277, 2.29, 0.67
21, 0.0022815668, 0.0000219770, 67, 1.80, 1.84, 0.0249437577, 0.0000998534, 1, 0.0003523071, 0.0000006944, 449, 10.93, 0.15
22, 0.0000212070, 0.0000002193, 15, 0.21, 0.25, 0.0000586115, 0.0000001047, 1, 0.0000144251, 0.0000000205, 88, 2.76, 0.68
23, 0.0000011817, 0.0000002581, 11, 0.13, 0.17, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 47.64, 47.64
24, 0.0006024258, 0.0000008671, 34, 0.40, 0.44, 0.0019068809, 0.0000022279, 1, 0.0000232523, 0.0000000489, 103, 3.17, 0.04
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0003135992, 0.0001254689, 16, 0.60, 1.00, 0.0003135992, 0.0001254689, 9, 0.0001085962, 0.0000001019, 388, 1.00, 0.35
1, 0.0002383090, 0.0000023639, 92, 1.39, 1.80, 0.0003607575, 0.0000620932, 5, 0.0000657514, 0.0000000962, 595, 1.51, 0.28
2, 0.0002455408, 0.0000002485, 95, 1.36, 1.77, 0.0006541538, 0.0000003765, 4, 0.0000955757, 0.0000000914, 461, 2.66, 0.39
3, 0.0004564181, 0.0000006963, 19, 0.68, 1.08, 0.0004564181, 0.0000006963, 8, 0.0001116066, 0.0000014595, 843, 1.00, 0.24
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0002764977, 0.0000007042, 58, 1.47, 1.88, 0.0005842784, 0.0000011634, 5, 0.0000977803, 0.0000000760, 463, 2.11, 0.35
6, 0.0000269553, 0.0000003123, 16, 0.33, 0.73, 0.0000338271, 0.0000115262, 2, 0.0000249167, 0.0000000604, 66, 1.25, 0.92
7, 0.0000659592, 0.0000006066, 99, 1.21, 1.61, 0.0000709387, 0.0000002209, 2, 0.0000390660, 0.0000000310, 109, 1.08, 0.59
8, 0.0001719048, 0.0000005316, 99, 1.41, 1.82, 0.0002234617, 0.0000010295, 2, 0.0000562133, 0.0000000734, 181, 1.30, 0.33
9, 0.0000758910, 0.0000008463, 50, 0.66, 1.06, 0.0000758910, 0.0000008463, 7, 0.0000313862, 0.0000001015, 263, 1.00, 0.41
10, 0.0000316303, 0.0000007089, 34, 0.56, 0.96, 0.0000355099, 0.0000010741, 2, 0.0000173983, 0.0000000230, 27, 1.12, 0.55
11, 0.0000756625, 0.0000001804, 94, 1.48, 1.88, 0.0000988618, 0.0000027072, 4, 0.0000355435, 0.0000004078, 186, 1.31, 0.47
12, 0.0000613857, 0.0000008208, 100, 1.34, 1.74, 0.0000776270, 0.0000000967, 2, 0.0000474233, 0.0000000225, 260, 1.26, 0.77
13, 0.0000621739, 0.0000008862, 50, 0.55, 0.95, 0.0000621739, 0.0000008862, 8, 0.0000295677, 0.0000000526, 247, 1.00, 0.48
14, 0.0000189537, 0.0000006624, 16, 0.19, 0.59, 0.0000221404, 0.0000017911, 5, 0.0000137657, 0.0000000179, 16, 1.17, 0.73
15, 0.0000592473, 0.0000012303, 99, 1.19, 1.59, 0.0000617042, 0.0000000575, 10, 0.0000293709, 0.0000000089, 149, 1.04, 0.50
16, 0.0000721373, 0.0000005001, 92, 1.47, 1.87, 0.0000911459, 0.0000025111, 4, 0.0000367565, 0.0000000102, 86, 1.26, 0.51
17, 0.0000261037, 0.0000006212, 100, 1.27, 1.67, 0.0000407617, 0.0000008990, 9, 0.0000238338, 0.0000000447, 229, 1.56, 0.91
18, 0.0001018077, 0.0000007950, 99, 1.09, 1.49, 0.0001072602, 0.0000014325, 7, 0.0000467985, 0.0000000344, 242, 1.05, 0.46
19, 0.0001412745, 0.0000051814, 99, 1.29, 1.69, 0.0001894747, 0.0000001847, 4, 0.0000619398, 0.0000007740, 205, 1.34, 0.44
20, 0.0000642828, 0.0000000270, 50, 0.53, 0.93, 0.0000642828, 0.0000000270, 7, 0.0000302440, 0.0000003653, 277, 1.00, 0.47
21, 0.0008836503, 0.0000011790, 91, 1.70, 2.10, 0.0008864604, 0.0000006634, 9, 0.0003523071, 0.0000006944, 449, 1.00, 0.40
22, 0.0000137085, 0.0000004543, 34, 0.50, 0.90, 0.0000145335, 0.0000000122, 7, 0.0000144251, 0.0000000205, 88, 1.06, 1.05
23, 0.0000229835, 0.0000010639, 11, 0.13, 0.17, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 2.45, 2.45
24, 0.0000392387, 0.0000001432, 39, 0.45, 0.85, 0.0000629323, 0.0000014450, 5, 0.0000232523, 0.0000000489, 103, 1.60, 0.59
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0003135992, 0.0001254689, 18, 0.61, 2.61, 0.0003135992, 0.0001254689, 9, 0.0001085962, 0.0000001019, 388, 1.00, 0.35
1, 0.0002339055, 0.0000005586, 90, 1.48, 3.49, 0.0002382640, 0.0000007211, 12, 0.0000657514, 0.0000000962, 595, 1.02, 0.28
2, 0.0002347822, 0.0000002735, 92, 1.53, 3.54, 0.0002376122, 0.0000004416, 48, 0.0000955757, 0.0000000914, 461, 1.01, 0.41
3, 0.0004564181, 0.0000006963, 19, 0.76, 2.76, 0.0004564181, 0.0000006963, 8, 0.0001116066, 0.0000014595, 843, 1.00, 0.24
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0002198172, 0.0000006187, 99, 1.66, 3.66, 0.0002986295, 0.0000008316, 34, 0.0000977803, 0.0000000760, 463, 1.36, 0.44
6, 0.0000263887, 0.0000007112, 16, 0.36, 2.36, 0.0000338271, 0.0000115262, 2, 0.0000249167, 0.0000000604, 66, 1.28, 0.94
7, 0.0000709387, 0.0000002209, 50, 0.56, 2.56, 0.0000709387, 0.0000002209, 2, 0.0000390660, 0.0000000310, 109, 1.00, 0.55
8, 0.0001150195, 0.0000004018, 97, 1.53, 3.53, 0.0001356296, 0.0000001161, 18, 0.0000562133, 0.0000000734, 181, 1.18, 0.49
9, 0.0000495979, 0.0000000760, 50, 0.61, 2.62, 0.0000495979, 0.0000000760, 19, 0.0000313862, 0.0000001015, 263, 1.00, 0.63
10, 0.0000173983, 0.0000000230, 15, 0.34, 1.42, 0.0000173983, 0.0000000230, 27, 0.0000173983, 0.0000000230, 27, 1.00, 1.00
11, 0.0000593823, 0.0000001105, 86, 1.30, 3.30, 0.0000703390, 0.0000120359, 46, 0.0000355435, 0.0000004078, 186, 1.18, 0.60
12, 0.0000772373, 0.0000009032, 99, 1.19, 3.19, 0.0000776270, 0.0000000967, 2, 0.0000474233, 0.0000000225, 260, 1.01, 0.61
13, 0.0000546488, 0.0000002812, 100, 1.19, 3.19, 0.0000621739, 0.0000008862, 8, 0.0000295677, 0.0000000526, 247, 1.14, 0.54
14, 0.0000137657, 0.0000000179, 15, 0.33, 0.97, 0.0000137657, 0.0000000179, 16, 0.0000137657, 0.0000000179, 16, 1.00, 1.00
15, 0.0000362170, 0.0000005647, 99, 1.17, 3.17, 0.0000388264, 0.0000000117, 38, 0.0000293709, 0.0000000089, 149, 1.07, 0.81
16, 0.0000499388, 0.0000004370, 100, 1.11, 3.11, 0.0000523460, 0.0000000276, 19, 0.0000367565, 0.0000000102, 86, 1.05, 0.74
17, 0.0000294453, 0.0000005505, 99, 1.25, 3.26, 0.0000336393, 0.0000000608, 18, 0.0000238338, 0.0000000447, 229, 1.14, 0.81
18, 0.0000903540, 0.0000005914, 100, 1.24, 3.24, 0.0000913805, 0.0000001618, 20, 0.0000467985, 0.0000000344, 242, 1.01, 0.52
19, 0.0000885107, 0.0000003940, 98, 1.23, 3.23, 0.0000923021, 0.0000000695, 31, 0.0000619398, 0.0000007740, 205, 1.04, 0.70
20, 0.0000355787, 0.0000006422, 71, 1.20, 3.20, 0.0000455921, 0.0000003222, 42, 0.0000302440, 0.0000003653, 277, 1.28, 0.85
21, 0.0004549145, 0.0000013351, 97, 1.84, 3.84, 0.0005464174, 0.0000038003, 46, 0.0003523071, 0.0000006944, 449, 1.20, 0.77
22, 0.0000144052, 0.0000003306, 33, 0.49, 2.50, 0.0000145335, 0.0000000122, 7, 0.0000144251, 0.0000000205, 88, 1.01, 1.00
23, 0.0000011767, 0.0000002255, 11, 0.13, 0.17, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 47.85, 47.85
24, 0.0000275152, 0.0000005512, 56, 0.80, 2.80, 0.0000316635, 0.0000000600, 33, 0.0000232523, 0.0000000489, 103, 1.15, 0.85
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0001234180, 0.0000004675, 91, 1.61, 5.62, 0.0001993446, 0.0000035792, 88, 0.0001085962, 0.0000001019, 388, 1.62, 0.88
1, 0.0000907443, 0.0000021531, 91, 1.66, 5.67, 0.0000992071, 0.0000001196, 86, 0.0000657514, 0.0000000962, 595, 1.09, 0.72
2, 0.0001122762, 0.0000018261, 91, 1.59, 5.59, 0.0001486644, 0.0000000806, 66, 0.0000955757, 0.0000000914, 461, 1.32, 0.85
3, 0.0001558965, 0.0000049296, 89, 1.61, 5.62, 0.0001664079, 0.0000004645, 69, 0.0001116066, 0.0000014595, 843, 1.07, 0.72
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0001331247, 0.0000005300, 95, 1.61, 5.61, 0.0002234390, 0.0000003240, 99, 0.0000977803, 0.0000000760, 463, 1.68, 0.73
6, 0.0000249167, 0.0000000604, 16, 0.30, 2.95, 0.0000249167, 0.0000000604, 66, 0.0000249167, 0.0000000604, 66, 1.00, 1.00
7, 0.0000469288, 0.0000005068, 86, 1.25, 5.26, 0.0000511806, 0.0000000935, 89, 0.0000390660, 0.0000000310, 109, 1.09, 0.83
8, 0.0000691150, 0.0000000395, 50, 0.73, 4.74, 0.0000691150, 0.0000000395, 90, 0.0000562133, 0.0000000734, 181, 1.00, 0.81
9, 0.0000495979, 0.0000000760, 50, 0.63, 4.64, 0.0000495979, 0.0000000760, 19, 0.0000313862, 0.0000001015, 263, 1.00, 0.63
10, 0.0000173983, 0.0000000230, 16, 0.27, 1.35, 0.0000173983, 0.0000000230, 27, 0.0000173983, 0.0000000230, 27, 1.00, 1.00
11, 0.0000446305, 0.0000008782, 100, 1.21, 5.22, 0.0000458602, 0.0000006182, 98, 0.0000355435, 0.0000004078, 186, 1.03, 0.80
12, 0.0000662457, 0.0000011003, 99, 1.13, 5.14, 0.0000712298, 0.0000001109, 98, 0.0000474233, 0.0000000225, 260, 1.08, 0.72
13, 0.0000368553, 0.0000001777, 100, 1.19, 5.20, 0.0000412603, 0.0000000588, 74, 0.0000295677, 0.0000000526, 247, 1.12, 0.80
14, 0.0000135885, 0.0000004038, 15, 0.33, 0.97, 0.0000137657, 0.0000000179, 16, 0.0000137657, 0.0000000179, 16, 1.01, 1.01
15, 0.0000322570, 0.0000003656, 99, 1.04, 5.05, 0.0000325803, 0.0000000525, 92, 0.0000293709, 0.0000000089, 149, 1.01, 0.91
16, 0.0000367565, 0.0000000102, 50, 0.54, 3.98, 0.0000367565, 0.0000000102, 86, 0.0000367565, 0.0000000102, 86, 1.00, 1.00
17, 0.0000258335, 0.0000007406, 99, 1.06, 5.06, 0.0000265170, 0.0000000660, 74, 0.0000238338, 0.0000000447, 229, 1.03, 0.92
18, 0.0000482238, 0.0000004623, 98, 1.14, 5.15, 0.0000503232, 0.0000000277, 84, 0.0000467985, 0.0000000344, 242, 1.04, 0.97
19, 0.0000689573, 0.0000008724, 99, 1.42, 5.43, 0.0000870261, 0.0000001789, 97, 0.0000619398, 0.0000007740, 205, 1.26, 0.90
20, 0.0000322353, 0.0000006040, 94, 1.21, 5.21, 0.0000349928, 0.0000002044, 100, 0.0000302440, 0.0000003653, 277, 1.09, 0.94
21, 0.0005145233, 0.0000006952, 93, 1.66, 5.67, 0.0005284833, 0.0000003592, 69, 0.0003523071, 0.0000006944, 449, 1.03, 0.68
22, 0.0000144251, 0.0000000205, 31, 0.39, 3.92, 0.0000144251, 0.0000000205, 88, 0.0000144251, 0.0000000205, 88, 1.00, 1.00
23, 0.0000012050, 0.0000002413, 11, 0.12, 0.16, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 46.72, 46.72
24, 0.0000238801, 0.0000000112, 47, 0.45, 4.46, 0.0000238801, 0.0000000112, 79, 0.0000232523, 0.0000000489, 103, 1.00, 0.97
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0001315523, 0.0000004696, 47, 0.70, 8.71, 0.0001315523, 0.0000004696, 197, 0.0001085962, 0.0000001019, 388, 1.00, 0.83
1, 0.0000811807, 0.0000028678, 96, 1.60, 9.62, 0.0000951829, 0.0000018346, 184, 0.0000657514, 0.0000000962, 595, 1.17, 0.81
2, 0.0001185895, 0.0000002313, 44, 0.74, 8.76, 0.0001185895, 0.0000002313, 175, 0.0000955757, 0.0000000914, 461, 1.00, 0.81
3, 0.0001521332, 0.0000002973, 91, 1.50, 9.51, 0.0001554426, 0.0000008398, 166, 0.0001116066, 0.0000014595, 843, 1.02, 0.73
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0001020177, 0.0000007024, 94, 1.61, 9.62, 0.0001048610, 0.0000001658, 195, 0.0000977803, 0.0000000760, 463, 1.03, 0.96
6, 0.0000249167, 0.0000000604, 16, 0.48, 3.13, 0.0000249167, 0.0000000604, 66, 0.0000249167, 0.0000000604, 66, 1.00, 1.00
7, 0.0000359888, 0.0000007014, 91, 1.26, 5.63, 0.0000390660, 0.0000000310, 109, 0.0000390660, 0.0000000310, 109, 1.09, 1.09
8, 0.0000529122, 0.0000009112, 99, 1.39, 8.65, 0.0000562133, 0.0000000734, 181, 0.0000562133, 0.0000000734, 181, 1.06, 1.06
9, 0.0000374918, 0.0000004879, 98, 1.27, 9.28, 0.0000420329, 0.0000000497, 143, 0.0000313862, 0.0000001015, 263, 1.12, 0.84
10, 0.0000173983, 0.0000000230, 16, 0.20, 1.29, 0.0000173983, 0.0000000230, 27, 0.0000173983, 0.0000000230, 27, 1.00, 1.00
11, 0.0000355435, 0.0000004078, 50, 0.58, 8.03, 0.0000355435, 0.0000004078, 186, 0.0000355435, 0.0000004078, 186, 1.00, 1.00
12, 0.0000437355, 0.0000005988, 100, 1.22, 9.23, 0.0000519159, 0.0000003226, 175, 0.0000474233, 0.0000000225, 260, 1.19, 1.08
13, 0.0000325205, 0.0000003290, 99, 1.13, 9.15, 0.0000358404, 0.0000004656, 198, 0.0000295677, 0.0000000526, 247, 1.10, 0.91
14, 0.0000137657, 0.0000000179, 15, 0.33, 0.97, 0.0000137657, 0.0000000179, 16, 0.0000137657, 0.0000000179, 16, 1.00, 1.00
15, 0.0000293709, 0.0000000089, 50, 0.54, 6.51, 0.0000293709, 0.0000000089, 149, 0.0000293709, 0.0000000089, 149, 1.00, 1.00
16, 0.0000367565, 0.0000000102, 50, 0.53, 3.98, 0.0000367565, 0.0000000102, 86, 0.0000367565, 0.0000000102, 86, 1.00, 1.00
17, 0.0000242773, 0.0000002011, 50, 0.51, 8.52, 0.0000242773, 0.0000002011, 176, 0.0000238338, 0.0000000447, 229, 1.00, 0.98
18, 0.0000466655, 0.0000005249, 99, 1.25, 9.26, 0.0000477241, 0.0000005844, 198, 0.0000467985, 0.0000000344, 242, 1.02, 1.00
19, 0.0000619521, 0.0000000913, 50, 0.59, 8.61, 0.0000619521, 0.0000000913, 196, 0.0000619398, 0.0000007740, 205, 1.00, 1.00
20, 0.0000326655, 0.0000004885, 91, 1.29, 9.30, 0.0000329618, 0.0000000297, 131, 0.0000302440, 0.0000003653, 277, 1.01, 0.93
21, 0.0003921788, 0.0000031013, 94, 2.04, 10.06, 0.0003976802, 0.0000014364, 193, 0.0003523071, 0.0000006944, 449, 1.01, 0.90
22, 0.0000144251, 0.0000000205, 31, 0.40, 3.92, 0.0000144251, 0.0000000205, 88, 0.0000144251, 0.0000000205, 88, 1.00, 1.00
23, 0.0000011817, 0.0000002322, 11, 0.13, 0.17, 0.0000562987, 0.0000001505, 1, 0.0000562987, 0.0000001505, 1, 47.64, 47.64
24, 0.0000217168, 0.0000005163, 54, 0.62, 4.75, 0.0000232523, 0.0000000489, 103, 0.0000232523, 0.0000000489, 103, 1.07, 1.07
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0001080727, 0.0000009411, 90, 1.57, 13.59, 0.0001126009, 0.0000000635, 242, 0.0001085962, 0.0000001019, 388, 1.04, 1.00
1, 0.0000932661, 0.0000000792, 19, 0.66, 12.69, 0.0000932661, 0.0000000792, 286, 0.0000657514, 0.0000000962, 595, 1.00, 0.70
2, 0.0001018423, 0.0000002706, 12, 0.57, 12.59, 0.0001018423, 0.0000002706, 282, 0.0000955757, 0.0000000914, 461, 1.00, 0.94
3, 0.0001223645, 0.0000012481, 90, 1.64, 13.67, 0.0001437768, 0.0000000738, 262, 0.0001116066, 0.0000014595, 843, 1.17, 0.91
4, 0.0000143675, 0.0000001509, 11, 0.14, 0.18, 0.0000143675, 0.0000001509, 1, 0.0000143675, 0.0000001509, 1, 1.00, 1.00
5, 0.0001031343, 0.0000007320, 94, 1.85, 13.87, 0.0001048610, 0.0000001658, 195, 0.0000977803, 0.0000000760, 463, 1.02, 0.95
6, 0.0000249167, 0.0000000604, 16, 0.23, 2.88, 0.0000249167, 0.0000000604, 66, 0.0000249167, 0.0000000604, 66, 1.00, 1.00
7, 0.0000390660, 0.0000000310, 42, 0.58, 4.95, 0.0000390660, 0.0000000310, 109, 0.0000390660, 0.0000000310, 109, 1.00, 1.00
8, 0.0000562133, 0.0000000734, 50, 0.67, 7.92, 0.0000562133, 0.0000000734, 181, 0.0000562133, 0.0000000734, 181, 1.00, 1.00
9, 0.0000311887, 0.0000002608, 92, 1.34, 11.88, 0.0000313862, 0.0000001015, 263, 0.0000313862, 0.0000001015, 263, 1.01, 1.01
10, 0.0000173983, 0.0000000230, 15, 0.34, 1.42, 0.0000173983, 0.0000000230, 27, 0.0000173983, 0.0000000230, 27, 1.00, 1.00
11, 0.0000355435, 0.0000004078, 50, 0.68, 8.14, 0.0000355435, 0.0000004078, 186, 0.0000355435, 0.0000004078, 186, 1.00, 1.00
12, 0.0000441822, 0.0000003880, 100, 1.37, 11.79, 0.0000474233, 0.0000000225, 260, 0.0000474233, 0.0000000225, 260, 1.07, 1.07
13, 0.0000295677, 0.0000000526, 46, 0.59, 10.48, 0.0000295677, 0.0000000526, 247, 0.0000295677, 0.0000000526, 247, 1.00, 1.00
14, 0.0000137657, 0.0000000179, 14, 0.33, 0.97, 0.0000137657, 0.0000000179, 16, 0.0000137657, 0.0000000179, 16, 1.00, 1.00
15, 0.0000292803, 0.0000007674, 98, 1.18, 7.16, 0.0000293709, 0.0000000089, 149, 0.0000293709, 0.0000000089, 149, 1.00, 1.00
