BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
13, 0.0001029922, 0.0000009471, 60, 0.229, 0.360, 0.0001112101, 0.0000002429, 47, 0.0001112101, 0.0000002429, 47, 0.131, 1.08, 1.08
14, 0.0000957390, 0.0000001041, 31, 0.068, 0.087, 0.0000957390, 0.0000001041, 7, 0.0000957390, 0.0000001041, 7, 0.020, 1.00, 1.00
15, 0.0000987475, 0.0000009958, 100, 0.235, 0.361, 0.0001199269, 0.0000000058, 45, 0.0001199269, 0.0000000058, 45, 0.126, 1.21, 1.21
16, 0.0001210197, 0.0000002714, 100, 0.323, 0.348, 0.0001292065, 0.0000000943, 9, 0.0001292065, 0.0000000943, 9, 0.025, 1.07, 1.07
17, 0.0001114768, 0.0000001973, 58, 0.107, 0.199, 0.0001196896, 0.0000001946, 33, 0.0001196896, 0.0000001946, 33, 0.092, 1.07, 1.07
18, 0.0000761643, 0.0000001127, 31, 0.057, 0.149, 0.0000761643, 0.0000001127, 33, 0.0000761643, 0.0000001127, 33, 0.092, 1.00, 1.00
19, 0.0000851467, 0.0000002231, 100, 0.224, 0.319, 0.0000908707, 0.0000001747, 34, 0.0000908707, 0.0000001747, 34, 0.095, 1.07, 1.07
20, 0.0000872892, 0.0000003277, 86, 0.182, 0.263, 0.0000946936, 0.0000001313, 29, 0.0000946936, 0.0000001313, 29, 0.081, 1.08, 1.08
21, 0.0000816167, 0.0000000524, 89, 0.285, 0.332, 0.0000872273, 0.0000000531, 17, 0.0000872273, 0.0000000531, 17, 0.047, 1.07, 1.07
22, 0.0000665515, 0.0000002235, 60, 0.109, 0.282, 0.0000706113, 0.0000000844, 62, 0.0000706113, 0.0000000844, 62, 0.173, 1.06, 1.06
23, 0.0000653088, 0.0000048285, 60, 0.126, 0.260, 0.0000698166, 0.0000002228, 48, 0.0000698166, 0.0000002228, 48, 0.134, 1.07, 1.07
24, 0.0000678288, 0.0000007998, 100, 0.183, 0.342, 0.0000725327, 0.0000001061, 57, 0.0000725327, 0.0000001061, 57, 0.159, 1.07, 1.07
25, 0.0000688705, 0.0000001424, 100, 0.198, 0.282, 0.0000756167, 0.0000000266, 30, 0.0000756167, 0.0000000266, 30, 0.084, 1.10, 1.10
26, 0.0000755820, 0.0000002790, 60, 0.107, 0.239, 0.0000819436, 0.0000000818, 47, 0.0000819436, 0.0000000818, 47, 0.131, 1.08, 1.08
27, 0.0000769495, 0.0000001182, 58, 0.128, 0.260, 0.0000819598, 0.0000001049, 47, 0.0000819598, 0.0000001049, 47, 0.131, 1.07, 1.07
28, 0.0000746165, 0.0000002974, 90, 0.177, 0.269, 0.0000796036, 0.0000000081, 33, 0.0000796036, 0.0000000081, 33, 0.092, 1.07, 1.07
29, 0.0000679775, 0.0000003449, 60, 0.157, 0.235, 0.0000723586, 0.0000001015, 28, 0.0000723586, 0.0000001015, 28, 0.078, 1.06, 1.06
30, 0.0000811473, 0.0000016986, 60, 0.114, 0.197, 0.0000871579, 0.0000001558, 30, 0.0000871579, 0.0000001558, 30, 0.084, 1.07, 1.07
31, 0.0000660634, 0.0000000838, 31, 0.060, 0.093, 0.0000660634, 0.0000000838, 12, 0.0000660634, 0.0000000838, 12, 0.034, 1.00, 1.00
32, 0.0000200930, 0.0000000408, 60, 0.125, 0.262, 0.0000209778, 0.0000000237, 49, 0.0000209778, 0.0000000237, 49, 0.137, 1.04, 1.04
33, 0.0003448427, 0.0000018182, 100, 0.241, 0.531, 0.0003848684, 0.0000009827, 104, 0.0003848684, 0.0000009827, 104, 0.290, 1.12, 1.12
34, 0.0003350042, 0.0000038038, 60, 0.147, 0.329, 0.0003753848, 0.0000004639, 65, 0.0003753848, 0.0000004639, 65, 0.182, 1.12, 1.12
35, 0.0003710442, 0.0000005707, 60, 0.244, 0.512, 0.0003996352, 0.0000002145, 96, 0.0003996352, 0.0000002145, 96, 0.268, 1.08, 1.08
36, 0.0004272523, 0.0000058812, 86, 0.217, 0.250, 0.0004647700, 0.0000008181, 12, 0.0004647700, 0.0000008181, 12, 0.034, 1.09, 1.09
37, 0.0003497957, 0.0000039201, 89, 0.308, 0.593, 0.0003798730, 0.0000002806, 102, 0.0003798730, 0.0000002806, 102, 0.285, 1.09, 1.09
38, 0.0003394708, 0.0000020638, 60, 0.141, 0.342, 0.0003710201, 0.0000000639, 72, 0.0003710201, 0.0000000639, 72, 0.201, 1.09, 1.09
39, 0.0003036647, 0.0000017785, 89, 0.331, 0.621, 0.0003336390, 0.0000003540, 104, 0.0003336390, 0.0000003540, 104, 0.290, 1.10, 1.10
40, 0.0003656822, 0.0000036900, 90, 0.329, 0.340, 0.0004032129, 0.0000010830, 4, 0.0004032129, 0.0000010830, 4, 0.011, 1.10, 1.10
41, 0.0003380515, 0.0000028625, 100, 0.261, 0.428, 0.0004485506, 0.0000003965, 60, 0.0004485506, 0.0000003965, 60, 0.168, 1.33, 1.33
42, 0.0003940927, 0.0000036973, 86, 0.520, 0.582, 0.0004258459, 0.0000007247, 22, 0.0004258459, 0.0000007247, 22, 0.061, 1.08, 1.08
43, 0.0003465177, 0.0000019258, 87, 0.213, 0.241, 0.0003841235, 0.0000019302, 10, 0.0003841235, 0.0000019302, 10, 0.028, 1.11, 1.11
44, 0.0003823807, 0.0000048292, 58, 0.121, 0.246, 0.0004209636, 0.0000003528, 45, 0.0004209636, 0.0000003528, 45, 0.126, 1.10, 1.10
45, 0.0002997903, 0.0000007586, 86, 0.177, 0.409, 0.0003082255, 0.0000000959, 83, 0.0003082255, 0.0000000959, 83, 0.232, 1.03, 1.03
46, 0.0003078827, 0.0000040388, 90, 0.232, 0.296, 0.0003361639, 0.0000001368, 23, 0.0003361639, 0.0000001368, 23, 0.064, 1.09, 1.09
47, 0.0002891655, 0.0000017161, 89, 0.290, 0.293, 0.0003164819, 0.0000002526, 1, 0.0003164819, 0.0000002526, 1, 0.003, 1.09, 1.09
48, 0.0003398113, 0.0000055200, 100, 0.255, 0.299, 0.0003642107, 0.0000011174, 16, 0.0003642107, 0.0000011174, 16, 0.045, 1.07, 1.07
49, 0.0002889683, 0.0000007646, 60, 0.193, 0.209, 0.0003118403, 0.0000002088, 6, 0.0003118403, 0.0000002088, 6, 0.017, 1.08, 1.08
50, 0.0003173722, 0.0000021405, 100, 0.278, 0.387, 0.0003518601, 0.0000001605, 39, 0.0003518601, 0.0000001605, 39, 0.109, 1.11, 1.11
51, 0.0002936700, 0.0000008401, 31, 0.065, 0.232, 0.0002936700, 0.0000008401, 60, 0.0002936700, 0.0000008401, 60, 0.168, 1.00, 1.00
52, 0.0002349992, 0.0000012879, 100, 0.329, 0.340, 0.0002827191, 0.0000007177, 4, 0.0002827191, 0.0000007177, 4, 0.011, 1.20, 1.20
53, 0.0003257865, 0.0000017504, 89, 0.188, 0.255, 0.0003514748, 0.0000003396, 24, 0.0003514748, 0.0000003396, 24, 0.067, 1.08, 1.08
54, 0.0002690322, 0.0000013334, 60, 0.148, 0.162, 0.0002863404, 0.0000001703, 5, 0.0002863404, 0.0000001703, 5, 0.014, 1.06, 1.06
55, 0.0002715737, 0.0000017609, 58, 0.299, 0.433, 0.0002903091, 0.0000001517, 48, 0.0002903091, 0.0000001517, 48, 0.134, 1.07, 1.07
56, 0.0002747213, 0.0000013278, 60, 0.231, 0.321, 0.0002889187, 0.0000004441, 32, 0.0002889187, 0.0000004441, 32, 0.089, 1.05, 1.05
57, 0.0002245678, 0.0000014399, 60, 0.186, 0.292, 0.0002443960, 0.0000006092, 38, 0.0002443960, 0.0000006092, 38, 0.106, 1.09, 1.09
58, 0.0002469235, 0.0000060524, 55, 0.472, 0.576, 0.0002490833, 0.0000009373, 37, 0.0002490833, 0.0000009373, 37, 0.103, 1.01, 1.01
59, 0.0002084523, 0.0000041738, 58, 0.124, 0.191, 0.0002237978, 0.0000004681, 24, 0.0002237978, 0.0000004681, 24, 0.067, 1.07, 1.07
60, 0.0001947880, 0.0000026952, 100, 0.313, 0.358, 0.0002378284, 0.0000005387, 16, 0.0002378284, 0.0000005387, 16, 0.045, 1.22, 1.22
61, 0.0002477515, 0.0000006128, 89, 0.276, 0.341, 0.0002794985, 0.0000005589, 23, 0.0002794985, 0.0000005589, 23, 0.064, 1.13, 1.13
62, 0.0001761978, 0.0000006885, 60, 0.124, 0.205, 0.0002052515, 0.0000004261, 29, 0.0002052515, 0.0000004261, 29, 0.081, 1.16, 1.16
63, 0.0001923402, 0.0000012285, 60, 0.188, 0.239, 0.0002407528, 0.0000002610, 18, 0.0002407528, 0.0000002610, 18, 0.050, 1.25, 1.25
64, 0.0001772647, 0.0000021202, 89, 0.298, 0.421, 0.0001915832, 0.0000002766, 44, 0.0001915832, 0.0000002766, 44, 0.123, 1.08, 1.08
65, 0.0001781965, 0.0000027537, 58, 0.108, 0.153, 0.0001926133, 0.0000000839, 16, 0.0001926133, 0.0000000839, 16, 0.045, 1.08, 1.08
66, 0.0001709612, 0.0000010909, 89, 0.223, 0.248, 0.0001887930, 0.0000005154, 9, 0.0001887930, 0.0000005154, 9, 0.025, 1.10, 1.10
67, 0.0001512218, 0.0000009494, 60, 0.151, 0.321, 0.0001669992, 0.0000001244, 61, 0.0001669992, 0.0000001244, 61, 0.170, 1.10, 1.10
68, 0.0001541273, 0.0000004436, 100, 0.223, 0.396, 0.0001764379, 0.0000001650, 62, 0.0001764379, 0.0000001650, 62, 0.173, 1.14, 1.14
69, 0.0001758987, 0.0000004956, 100, 0.272, 0.311, 0.0001883816, 0.0000002647, 14, 0.0001883816, 0.0000002647, 14, 0.039, 1.07, 1.07
70, 0.0001473178, 0.0000012359, 100, 0.199, 0.378, 0.0001611446, 0.0000002016, 64, 0.0001611446, 0.0000002016, 64, 0.179, 1.09, 1.09
71, 0.0001295342, 0.0000008124, 58, 0.112, 0.140, 0.0001395356, 0.0000001232, 10, 0.0001395356, 0.0000001232, 10, 0.028, 1.08, 1.08
72, 0.0001246282, 0.0000012625, 60, 0.130, 0.225, 0.0001281290, 0.0000001176, 34, 0.0001281290, 0.0000001176, 34, 0.095, 1.03, 1.03
73, 0.0001671729, 0.0000002702, 31, 0.054, 0.102, 0.0001671729, 0.0000002702, 17, 0.0001671729, 0.0000002702, 17, 0.047, 1.00, 1.00
74, 0.0001592138, 0.0000012402, 89, 0.236, 0.303, 0.0001693451, 0.0000004615, 24, 0.0001693451, 0.0000004615, 24, 0.067, 1.06, 1.06
75, 0.0000968487, 0.0000003040, 100, 0.233, 0.275, 0.0001044008, 0.0000000367, 15, 0.0001044008, 0.0000000367, 15, 0.042, 1.08, 1.08
76, 0.0000868653, 0.0000000917, 31, 0.108, 0.222, 0.0000868653, 0.0000000917, 41, 0.0000868653, 0.0000000917, 41, 0.115, 1.00, 1.00
77, 0.0001014193, 0.0000000864, 31, 0.063, 0.197, 0.0001014193, 0.0000000864, 48, 0.0001014193, 0.0000000864, 48, 0.134, 1.00, 1.00
78, 0.0000947082, 0.0000003181, 90, 0.390, 0.485, 0.0000972413, 0.0000001773, 34, 0.0000972413, 0.0000001773, 34, 0.095, 1.03, 1.03
79, 0.0000709812, 0.0000011960, 60, 0.105, 0.133, 0.0000738983, 0.0000002030, 10, 0.0000738983, 0.0000002030, 10, 0.028, 1.04, 1.04
80, 0.0000877465, 0.0000002743, 60, 0.158, 0.245, 0.0001079871, 0.0000001990, 31, 0.0001079871, 0.0000001990, 31, 0.087, 1.23, 1.23
81, 0.0000627123, 0.0000000762, 31, 0.117, 0.676, 0.0000627123, 0.0000000762, 156, 0.0000613888, 0.0000000593, 385, 1.075, 1.00, 0.98
82, 0.0003991792, 0.0000005878, 89, 0.230, 0.529, 0.0004265022, 0.0000005332, 107, 0.0004265022, 0.0000005332, 107, 0.299, 1.07, 1.07
83, 0.0003773423, 0.0000017958, 100, 0.231, 0.273, 0.0003990571, 0.0000003401, 15, 0.0003990571, 0.0000003401, 15, 0.042, 1.06, 1.06
84, 0.0003606475, 0.0000032949, 99, 0.537, 0.646, 0.0003934591, 0.0000007940, 39, 0.0003934591, 0.0000007940, 39, 0.109, 1.09, 1.09
85, 0.0003881282, 0.0000006217, 58, 0.440, 0.485, 0.0004142896, 0.0000003726, 16, 0.0004142896, 0.0000003726, 16, 0.045, 1.07, 1.07
86, 0.0003403175, 0.0000050397, 89, 0.261, 0.319, 0.0003556203, 0.0000001545, 21, 0.0003556203, 0.0000001545, 21, 0.059, 1.04, 1.04
87, 0.0003760735, 0.0000034783, 60, 0.261, 0.395, 0.0004228733, 0.0000007191, 48, 0.0004228733, 0.0000007191, 48, 0.134, 1.12, 1.12
88, 0.0002471088, 0.0000012343, 60, 0.157, 0.328, 0.0002766346, 0.0000004843, 61, 0.0002766346, 0.0000004843, 61, 0.170, 1.12, 1.12
89, 0.0002810380, 0.0000021354, 89, 0.279, 0.435, 0.0003180288, 0.0000000604, 56, 0.0003180288, 0.0000000604, 56, 0.156, 1.13, 1.13
90, 0.0001846920, 0.0000003171, 90, 0.346, 0.354, 0.0001991264, 0.0000002077, 3, 0.0001991264, 0.0000002077, 3, 0.008, 1.08, 1.08
91, 0.0001806462, 0.0000015335, 100, 0.402, 0.404, 0.0001960170, 0.0000002457, 1, 0.0001960170, 0.0000002457, 1, 0.003, 1.09, 1.09
92, 0.0001750631, 0.0000001632, 30, 0.059, 0.145, 0.0001750631, 0.0000001632, 31, 0.0001750631, 0.0000001632, 31, 0.087, 1.00, 1.00
93, 0.0001225795, 0.0000007375, 89, 0.311, 0.479, 0.0001344093, 0.0000002758, 60, 0.0001344093, 0.0000002758, 60, 0.168, 1.10, 1.10
94, 0.0002322757, 0.0000023011, 59, 0.207, 0.766, 0.0002480557, 0.0000001120, 137, 0.0002290249, 0.0000002939, 292, 0.816, 1.07, 0.99
95, 0.0005693705, 0.0000062120, 89, 0.411, 0.617, 0.0006046167, 0.0000018130, 74, 0.0006046167, 0.0000018130, 74, 0.207, 1.06, 1.06
96, 0.0004549132, 0.0000007853, 58, 0.309, 0.532, 0.0004784856, 0.0000000673, 80, 0.0004784856, 0.0000000673, 80, 0.223, 1.05, 1.05
97, 0.0004443815, 0.0000107071, 60, 0.244, 0.529, 0.0004615454, 0.0000007524, 102, 0.0004615454, 0.0000007524, 102, 0.285, 1.04, 1.04
98, 0.0003579357, 0.0000025218, 87, 0.560, 0.708, 0.0003989689, 0.0000010976, 53, 0.0003989689, 0.0000010976, 53, 0.148, 1.11, 1.11
99, 0.0002851010, 0.0000003240, 60, 0.195, 0.368, 0.0003019159, 0.0000002258, 62, 0.0003019159, 0.0000002258, 62, 0.173, 1.06, 1.06
100, 0.0000061061, 0.0000000711, 10, 0.023, 0.026, 0.0000061061, 0.0000000711, 1, 0.0000061061, 0.0000000711, 1, 0.003, 1.00, 1.00
101, 0.0000068948, 0.0000003853, 10, 0.024, 0.026, 0.0000074189, 0.0000000081, 1, 0.0000074189, 0.0000000081, 1, 0.003, 1.08, 1.08
102, 0.0008189322, 0.0000145096, 60, 0.244, 0.560, 0.0008584635, 0.0000004998, 113, 0.0008584635, 0.0000004998, 113, 0.316, 1.05, 1.05
103, 0.0000166538, 0.0000000177, 14, 0.047, 0.050, 0.0000166538, 0.0000000177, 1, 0.0000166538, 0.0000000177, 1, 0.003, 1.00, 1.00
104, 0.0000183499, 0.0000000187, 10, 0.025, 0.031, 0.0000183499, 0.0000000187, 2, 0.0000183499, 0.0000000187, 2, 0.006, 1.00, 1.00
105, 0.0007729800, 0.0000121848, 100, 0.292, 0.477, 0.0008177997, 0.0000006283, 66, 0.0008177997, 0.0000006283, 66, 0.184, 1.06, 1.06
106, 0.0009393288, 0.0000190903, 58, 0.283, 0.842, 0.0010053828, 0.0000015487, 149, 0.0008627482, 0.0000007478, 761, 2.125, 1.07, 0.92
107, 0.0007293792, 0.0000138134, 100, 0.256, 0.437, 0.0008096882, 0.0000012274, 65, 0.0008096882, 0.0000012274, 65, 0.182, 1.11, 1.11
108, 0.0000325618, 0.0000010308, 10, 0.025, 0.028, 0.0001122724, 0.0000000570, 1, 0.0001122724, 0.0000000570, 1, 0.003, 3.45, 3.45
109, 0.0000062582, 0.0000000069, 18, 0.039, 0.100, 0.0000062582, 0.0000000069, 22, 0.0000062582, 0.0000000069, 22, 0.061, 1.00, 1.00
110, 0.0008793163, 0.0000135061, 60, 0.428, 0.682, 0.0009181297, 0.0000003378, 91, 0.0009181297, 0.0000003378, 91, 0.254, 1.04, 1.04
111, 0.0000164613, 0.0000006977, 10, 0.025, 0.028, 0.0000571973, 0.0000001631, 1, 0.0000571973, 0.0000001631, 1, 0.003, 3.47, 3.47
112, 0.0000045532, 0.0000000138, 15, 0.033, 0.058, 0.0000045532, 0.0000000138, 9, 0.0000045532, 0.0000000138, 9, 0.025, 1.00, 1.00
113, 0.0022278235, 0.0000307273, 100, 0.633, 1.192, 0.0023458474, 0.0000009478, 152, 0.0022824964, 0.0000007321, 262, 0.732, 1.05, 1.02
114, 0.0000137912, 0.0000003432, 10, 0.025, 0.028, 0.0000478024, 0.0000001066, 1, 0.0000478024, 0.0000001066, 1, 0.003, 3.47, 3.47
115, 0.0000045873, 0.0000000066, 15, 0.041, 0.178, 0.0000045873, 0.0000000066, 49, 0.0000045873, 0.0000000066, 49, 0.137, 1.00, 1.00
116, 0.0000039808, 0.0000000919, 26, 0.063, 0.217, 0.0000039865, 0.0000000096, 55, 0.0000039865, 0.0000000096, 55, 0.154, 1.00, 1.00
117, 0.0000003357, 0.0000000144, 10, 0.023, 0.026, 0.0000065494, 0.0000000145, 1, 0.0000065494, 0.0000000145, 1, 0.003, 19.51, 19.51
118, 0.0000245038, 0.0000000299, 18, 0.042, 0.220, 0.0000245038, 0.0000000299, 64, 0.0000245038, 0.0000000299, 64, 0.179, 1.00, 1.00
119, 0.0000078882, 0.0000000302, 69, 0.162, 0.223, 0.0000080118, 0.0000000029, 22, 0.0000080118, 0.0000000029, 22, 0.061, 1.02, 1.02
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0001134083, 0.0000023124, 100, 0.237, 0.343, 0.0001154352, 0.0000003655, 38, 0.0001154352, 0.0000003655, 38, 0.106, 1.02, 1.02
1, 0.0000954510, 0.0000006496, 89, 0.207, 0.260, 0.0001137381, 0.0000001055, 19, 0.0001137381, 0.0000001055, 19, 0.053, 1.19, 1.19
2, 0.0001439348, 0.0000010243, 60, 0.118, 0.182, 0.0001551675, 0.0000003688, 23, 0.0001551675, 0.0000003688, 23, 0.064, 1.08, 1.08
3, 0.0001327018, 0.0000003821, 89, 0.203, 0.329, 0.0001437033, 0.0000001458, 45, 0.0001437033, 0.0000001458, 45, 0.126, 1.08, 1.08
4, 0.0001088898, 0.0000003140, 60, 0.291, 0.327, 0.0001170788, 0.0000004609, 13, 0.0001170788, 0.0000004609, 13, 0.036, 1.08, 1.08
5, 0.0001028833, 0.0000001698, 90, 0.382, 0.430, 0.0001115874, 0.0000003562, 17, 0.0001115874, 0.0000003562, 17, 0.047, 1.08, 1.08
6, 0.0000990897, 0.0000008632, 60, 0.134, 0.212, 0.0001076419, 0.0000001422, 28, 0.0001076419, 0.0000001422, 28, 0.078, 1.09, 1.09
7, 0.0001018748, 0.0000001331, 60, 0.168, 0.226, 0.0001116920, 0.0000000722, 21, 0.0001116920, 0.0000000722, 21, 0.059, 1.10, 1.10
8, 0.0001183312, 0.0000021493, 89, 0.174, 0.257, 0.0001251057, 0.0000001722, 30, 0.0001251057, 0.0000001722, 30, 0.084, 1.06, 1.06
9, 0.0001051493, 0.0000002184, 60, 0.151, 0.285, 0.0001145111, 0.0000001102, 48, 0.0001145111, 0.0000001102, 48, 0.134, 1.09, 1.09
10, 0.0000933402, 0.0000001075, 60, 0.303, 0.333, 0.0001023195, 0.0000000568, 11, 0.0001023195, 0.0000000568, 11, 0.031, 1.10, 1.10
11, 0.0000819238, 0.0000003591, 100, 0.280, 0.328, 0.0001028055, 0.0000000294, 17, 0.0001028055, 0.0000000294, 17, 0.047, 1.25, 1.25
12, 0.0000718732, 0.0000015208, 100, 0.216, 0.303, 0.0000753992, 0.0000000663, 31, 0.0000753992, 0.0000000663, 31, 0.087, 1.05, 1.05
13, 0.0001020970, 0.0000030828, 99, 0.314, 0.445, 0.0001112101, 0.0000002429, 47, 0.0001112101, 0.0000002429, 47, 0.131, 1.09, 1.09
14, 0.0000912683, 0.0000007478, 60, 0.139, 0.159, 0.0000957390, 0.0000001041, 7, 0.0000957390, 0.0000001041, 7, 0.020, 1.05, 1.05
15, 0.0000961823, 0.0000019346, 60, 0.133, 0.259, 0.0001199269, 0.0000000058, 45, 0.0001199269, 0.0000000058, 45, 0.126, 1.25, 1.25
16, 0.0001053347, 0.0000003122, 100, 0.404, 0.429, 0.0001292065, 0.0000000943, 9, 0.0001292065, 0.0000000943, 9, 0.025, 1.23, 1.23
17, 0.0001115852, 0.0000002394, 58, 0.110, 0.202, 0.0001196896, 0.0000001946, 33, 0.0001196896, 0.0000001946, 33, 0.092, 1.07, 1.07
18, 0.0000761643, 0.0000001127, 31, 0.054, 0.147, 0.0000761643, 0.0000001127, 33, 0.0000761643, 0.0000001127, 33, 0.092, 1.00, 1.00
19, 0.0000874493, 0.0000007520, 60, 0.126, 0.221, 0.0000908707, 0.0000001747, 34, 0.0000908707, 0.0000001747, 34, 0.095, 1.04, 1.04
20, 0.0000877565, 0.0000003967, 99, 0.221, 0.302, 0.0000946936, 0.0000001313, 29, 0.0000946936, 0.0000001313, 29, 0.081, 1.08, 1.08
21, 0.0000812173, 0.0000002917, 100, 0.338, 0.385, 0.0000872273, 0.0000000531, 17, 0.0000872273, 0.0000000531, 17, 0.047, 1.07, 1.07
22, 0.0000654443, 0.0000001726, 60, 0.113, 0.286, 0.0000706113, 0.0000000844, 62, 0.0000706113, 0.0000000844, 62, 0.173, 1.08, 1.08
23, 0.0000555655, 0.0000002853, 100, 0.239, 0.373, 0.0000698166, 0.0000002228, 48, 0.0000698166, 0.0000002228, 48, 0.134, 1.26, 1.26
24, 0.0000682263, 0.0000006501, 60, 0.102, 0.261, 0.0000725327, 0.0000001061, 57, 0.0000725327, 0.0000001061, 57, 0.159, 1.06, 1.06
25, 0.0000708627, 0.0000003156, 60, 0.112, 0.196, 0.0000756167, 0.0000000266, 30, 0.0000756167, 0.0000000266, 30, 0.084, 1.07, 1.07
26, 0.0000754715, 0.0000005489, 60, 0.108, 0.239, 0.0000819436, 0.0000000818, 47, 0.0000819436, 0.0000000818, 47, 0.131, 1.09, 1.09
27, 0.0000753897, 0.0000006409, 87, 0.193, 0.324, 0.0000819598, 0.0000001049, 47, 0.0000819598, 0.0000001049, 47, 0.131, 1.09, 1.09
28, 0.0000756568, 0.0000000487, 60, 0.119, 0.211, 0.0000796036, 0.0000000081, 33, 0.0000796036, 0.0000000081, 33, 0.092, 1.05, 1.05
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0001154352, 0.0000003655, 31, 0.066, 0.172, 0.0001154352, 0.0000003655, 38, 0.0001154352, 0.0000003655, 38, 0.106, 1.00, 1.00
1, 0.0000954578, 0.0000008494, 89, 0.198, 0.251, 0.0001137381, 0.0000001055, 19, 0.0001137381, 0.0000001055, 19, 0.053, 1.19, 1.19
2, 0.0001437695, 0.0000002807, 60, 0.118, 0.182, 0.0001551675, 0.0000003688, 23, 0.0001551675, 0.0000003688, 23, 0.064, 1.08, 1.08
3, 0.0001331860, 0.0000004206, 60, 0.139, 0.265, 0.0001437033, 0.0000001458, 45, 0.0001437033, 0.0000001458, 45, 0.126, 1.08, 1.08
4, 0.0001081970, 0.0000000882, 90, 0.351, 0.387, 0.0001170788, 0.0000004609, 13, 0.0001170788, 0.0000004609, 13, 0.036, 1.08, 1.08
5, 0.0001032190, 0.0000004282, 60, 0.254, 0.302, 0.0001115874, 0.0000003562, 17, 0.0001115874, 0.0000003562, 17, 0.047, 1.08, 1.08
6, 0.0000968285, 0.0000007482, 100, 0.349, 0.427, 0.0001076419, 0.0000001422, 28, 0.0001076419, 0.0000001422, 28, 0.078, 1.11, 1.11
7, 0.0001014092, 0.0000001311, 89, 0.259, 0.317, 0.0001116920, 0.0000000722, 21, 0.0001116920, 0.0000000722, 21, 0.059, 1.10, 1.10
8, 0.0001162120, 0.0000005831, 90, 0.172, 0.256, 0.0001251057, 0.0000001722, 30, 0.0001251057, 0.0000001722, 30, 0.084, 1.08, 1.08
9, 0.0001058208, 0.0000002902, 60, 0.151, 0.285, 0.0001145111, 0.0000001102, 48, 0.0001145111, 0.0000001102, 48, 0.134, 1.08, 1.08
10, 0.0000942055, 0.0000002326, 60, 0.303, 0.334, 0.0001023195, 0.0000000568, 11, 0.0001023195, 0.0000000568, 11, 0.031, 1.09, 1.09
11, 0.0000929830, 0.0000002466, 89, 0.238, 0.286, 0.0001028055, 0.0000000294, 17, 0.0001028055, 0.0000000294, 17, 0.047, 1.11, 1.11
12, 0.0000730418, 0.0000013985, 60, 0.122, 0.208, 0.0000753992, 0.0000000663, 31, 0.0000753992, 0.0000000663, 31, 0.087, 1.03, 1.03
13, 0.0001024893, 0.0000021874, 89, 0.301, 0.432, 0.0001112101, 0.0000002429, 47, 0.0001112101, 0.0000002429, 47, 0.131, 1.09, 1.09
14, 0.0000957390, 0.0000001041, 31, 0.074, 0.093, 0.0000957390, 0.0000001041, 7, 0.0000957390, 0.0000001041, 7, 0.020, 1.00, 1.00
15, 0.0000948000, 0.0000003468, 100, 0.225, 0.350, 0.0001199269, 0.0000000058, 45, 0.0001199269, 0.0000000058, 45, 0.126, 1.27, 1.27
16, 0.0001038620, 0.0000000374, 100, 0.406, 0.431, 0.0001292065, 0.0000000943, 9, 0.0001292065, 0.0000000943, 9, 0.025, 1.24, 1.24
17, 0.0001116670, 0.0000002585, 86, 0.161, 0.253, 0.0001196896, 0.0000001946, 33, 0.0001196896, 0.0000001946, 33, 0.092, 1.07, 1.07
18, 0.0000761643, 0.0000001127, 31, 0.055, 0.147, 0.0000761643, 0.0000001127, 33, 0.0000761643, 0.0000001127, 33, 0.092, 1.00, 1.00
19, 0.0000829942, 0.0000001947, 100, 0.253, 0.348, 0.0000908707, 0.0000001747, 34, 0.0000908707, 0.0000001747, 34, 0.095, 1.09, 1.09
20, 0.0000878548, 0.0000000636, 86, 0.183, 0.264, 0.0000946936, 0.0000001313, 29, 0.0000946936, 0.0000001313, 29, 0.081, 1.08, 1.08
21, 0.0000824868, 0.0000004241, 60, 0.187, 0.234, 0.0000872273, 0.0000000531, 17, 0.0000872273, 0.0000000531, 17, 0.047, 1.06, 1.06
22, 0.0000632515, 0.0000010841, 100, 0.201, 0.374, 0.0000706113, 0.0000000844, 62, 0.0000706113, 0.0000000844, 62, 0.173, 1.12, 1.12
23, 0.0000595278, 0.0000001996, 100, 0.215, 0.349, 0.0000698166, 0.0000002228, 48, 0.0000698166, 0.0000002228, 48, 0.134, 1.17, 1.17
24, 0.0000548407, 0.0000000155, 100, 0.188, 0.347, 0.0000725327, 0.0000001061, 57, 0.0000725327, 0.0000001061, 57, 0.159, 1.32, 1.32
