BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
15, 0.0002351103, 0.0000009851, 95, 2.07, 41.08, 0.0002392702, 0.0000006084, 972, 0.0002392702, 0.0000006084, 972, 1.02, 1.02
16, 0.0000124536, 0.0000000106, 11, 0.13, 0.21, 0.0000124536, 0.0000000106, 2, 0.0000124536, 0.0000000106, 2, 1.00, 1.00
17, 0.0001488847, 0.0000007365, 93, 1.70, 12.05, 0.0001575256, 0.0000035874, 258, 0.0001575256, 0.0000035874, 258, 1.06, 1.06
18, 0.0000101869, 0.0000000450, 11, 0.14, 0.18, 0.0000101869, 0.0000000450, 1, 0.0000101869, 0.0000000450, 1, 1.00, 1.00
19, 0.0002300955, 0.0000058805, 85, 2.28, 42.41, 0.0002512838, 0.0000004389, 950, 0.0002381473, 0.0000000959, 1257, 1.09, 1.03
20, 0.0000174053, 0.0000002956, 11, 0.14, 0.30, 0.0000224101, 0.0000004326, 4, 0.0000224101, 0.0000004326, 4, 1.29, 1.29
21, 0.0002464274, 0.0000000617, 19, 1.19, 34.61, 0.0002464274, 0.0000000617, 833, 0.0002464274, 0.0000000617, 833, 1.00, 1.00
22, 0.0000108614, 0.0000000228, 11, 0.13, 0.25, 0.0000108614, 0.0000000228, 3, 0.0000108614, 0.0000000228, 3, 1.00, 1.00
23, 0.0001537765, 0.0000001042, 94, 1.90, 12.26, 0.0001556673, 0.0000003523, 258, 0.0001556673, 0.0000003523, 258, 1.01, 1.01
24, 0.0002823158, 0.0000000527, 48, 1.24, 24.43, 0.0002823158, 0.0000000527, 578, 0.0002823158, 0.0000000527, 578, 1.00, 1.00
25, 0.0000107521, 0.0000000140, 11, 0.13, 0.25, 0.0000107521, 0.0000000140, 3, 0.0000107521, 0.0000000140, 3, 1.00, 1.00
26, 0.0002752025, 0.0000014850, 94, 2.40, 35.83, 0.0002836619, 0.0000000676, 833, 0.0002836619, 0.0000000676, 833, 1.03, 1.03
27, 0.0000095581, 0.0000000125, 23, 0.24, 0.28, 0.0000095581, 0.0000000125, 1, 0.0000095581, 0.0000000125, 1, 1.00, 1.00
28, 0.0000011200, 0.0000001875, 11, 0.13, 0.17, 0.0000935230, 0.0000015168, 1, 0.0000935230, 0.0000015168, 1, 83.50, 83.50
29, 0.0000183550, 0.0000000192, 49, 0.59, 1.63, 0.0000183550, 0.0000000192, 26, 0.0000183550, 0.0000000192, 26, 1.00, 1.00
30, 0.0000227537, 0.0000004924, 55, 0.60, 3.09, 0.0000230032, 0.0000000839, 62, 0.0000230032, 0.0000000839, 62, 1.01, 1.01
