BENCH: alexnet
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
41, 0.0005643493, 0.0000022760, 100, 0.593, 0.604, 0.0022645729, 0.0000010537, 1, 0.0003216623, 0.0000002371, 66, 0.674, 4.01, 0.57
42, 0.0049261302, 0.0000112274, 88, 0.929, 0.940, 0.0098862280, 0.0000006506, 1, 0.0016844561, 0.0000084631, 430, 4.393, 2.01, 0.34
43, 0.0027317337, 0.0000342033, 100, 0.834, 0.844, 0.0032773042, 0.0000002516, 1, 0.0022318458, 0.0000019956, 519, 5.302, 1.20, 0.82
44, 0.0002209277, 0.0000013219, 27, 0.255, 0.265, 0.0007487712, 0.0000023481, 1, 0.0000703227, 0.0000007628, 53, 0.541, 3.39, 0.32
45, 0.0000121003, 0.0000000632, 10, 0.078, 0.088, 0.0000121003, 0.0000000632, 1, 0.0000121003, 0.0000000632, 1, 0.010, 1.00, 1.00
46, 0.0009908927, 0.0000012354, 100, 0.595, 0.605, 0.0013904923, 0.0000010175, 1, 0.0002898746, 0.0000001380, 83, 0.848, 1.40, 0.29
47, 0.0000191843, 0.0000002123, 11, 0.129, 0.140, 0.0000196300, 0.0000000864, 1, 0.0000192740, 0.0000000060, 2, 0.020, 1.02, 1.00
48, 0.0334585613, 0.0025920006, 56, 0.884, 0.894, 0.0420245154, 0.0000075439, 1, 0.0065005944, 0.0000008723, 1411, 14.414, 1.26, 0.19
49, 0.0000909195, 0.0000000532, 10, 0.088, 0.098, 0.0000909195, 0.0000000532, 1, 0.0000883986, 0.0000004754, 15, 0.153, 1.00, 0.97
50, 0.0002549427, 0.0000001548, 100, 0.648, 0.659, 0.0010818084, 0.0000001920, 1, 0.0002159512, 0.0000000856, 96, 0.981, 4.24, 0.85
51, 0.0006980847, 0.0000015683, 100, 0.642, 0.652, 0.0028292610, 0.0000004875, 1, 0.0004938072, 0.0000012063, 169, 1.726, 4.05, 0.71
52, 0.0001425822, 0.0000301460, 36, 0.404, 0.414, 0.0002115785, 0.0000082599, 1, 0.0000341798, 0.0000001521, 39, 0.398, 1.48, 0.24
53, 0.0004403485, 0.0000000437, 96, 1.157, 1.167, 0.0006476755, 0.0000030661, 1, 0.0004223190, 0.0000024885, 93, 0.950, 1.47, 0.96
54, 0.0004387897, 0.0000000780, 100, 0.649, 0.659, 0.0011026054, 0.0000298291, 1, 0.0003467542, 0.0000003018, 89, 0.909, 2.51, 0.79
55, 0.0003530230, 0.0000003160, 100, 0.699, 0.710, 0.0021954047, 0.0000004528, 1, 0.0002518842, 0.0000046212, 154, 1.573, 6.22, 0.71
56, 0.0003502003, 0.0000006133, 100, 0.573, 0.583, 0.0005053774, 0.0000177514, 1, 0.0002487151, 0.0000000695, 75, 0.766, 1.44, 0.71
57, 0.0007416820, 0.0000679932, 100, 0.612, 0.622, 0.0020368163, 0.0000400306, 1, 0.0006164370, 0.0000030238, 130, 1.328, 2.75, 0.83
58, 0.0000399518, 0.0000000882, 18, 0.367, 0.377, 0.0000449737, 0.0000016532, 1, 0.0000059144, 0.0000000364, 62, 0.633, 1.13, 0.15
59, 0.0006607730, 0.0000013518, 89, 0.524, 0.535, 0.0009895910, 0.0000003798, 1, 0.0002636860, 0.0000001957, 28, 0.286, 1.50, 0.40
60, 0.0012742130, 0.0000014876, 100, 0.671, 0.681, 0.0025173691, 0.0000025525, 1, 0.0003015787, 0.0000002613, 98, 1.001, 1.98, 0.24
61, 0.0000043223, 0.0000001223, 28, 0.249, 0.259, 0.0000058501, 0.0000000200, 1, 0.0000039584, 0.0000000512, 23, 0.235, 1.35, 0.92
62, 0.0000003117, 0.0000000823, 10, 0.078, 0.088, 0.0000061624, 0.0000000214, 1, 0.0000061624, 0.0000000214, 1, 0.010, 19.77, 19.77
63, 0.0002207276, 0.0000004282, 14, 0.091, 0.101, 0.0002207276, 0.0000004282, 1, 0.0000353416, 0.0000019993, 31, 0.317, 1.00, 0.16
64, 0.0000107742, 0.0000000439, 18, 0.160, 0.170, 0.0000108494, 0.0000000581, 1, 0.0000075795, 0.0000000062, 42, 0.429, 1.01, 0.70
TOP: 10
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-10 time(s), Meta-10 std(s), trials-10, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-10, speedup-10k
0, 0.0000480928, 0.0000002003, 60, 0.292, 0.394, 0.0000490135, 0.0000000348, 10, 0.0000490135, 0.0000000348, 10, 0.102, 1.02, 1.02
1, 0.0001283762, 0.0000010136, 31, 0.151, 0.254, 0.0001283762, 0.0000010136, 9, 0.0000743861, 0.0000004128, 63, 0.644, 1.00, 0.58
2, 0.0002317838, 0.0000001627, 100, 0.732, 0.834, 0.0007566940, 0.0000004223, 2, 0.0001603151, 0.0000003941, 70, 0.715, 3.26, 0.69
3, 0.0010956292, 0.0000010253, 100, 1.556, 1.658, 0.0012249224, 0.0000004206, 2, 0.0006428562, 0.0000003733, 148, 1.512, 1.12, 0.59
4, 0.0000162843, 0.0000001851, 36, 0.504, 0.606, 0.0000165551, 0.0000000023, 8, 0.0000084238, 0.0000000295, 51, 0.521, 1.02, 0.52
5, 0.0001124517, 0.0000001441, 100, 0.506, 0.608, 0.0002322232, 0.0000001748, 1, 0.0001168760, 0.0000062085, 75, 0.766, 2.07, 1.04
6, 0.0000434907, 0.0000000606, 100, 0.482, 0.584, 0.0000842306, 0.0000000167, 5, 0.0000329295, 0.0000000122, 33, 0.337, 1.94, 0.76
7, 0.0000572602, 0.0000018270, 28, 0.330, 0.432, 0.0001021198, 0.0000000260, 2, 0.0000613957, 0.0000044157, 40, 0.409, 1.78, 1.07
8, 0.0001584563, 0.0000004029, 89, 0.396, 0.437, 0.0002546353, 0.0000010720, 4, 0.0002546353, 0.0000010720, 4, 0.041, 1.61, 1.61
9, 0.0009854480, 0.0000010788, 60, 0.441, 0.543, 0.0009876062, 0.0000004452, 5, 0.0004571504, 0.0000001607, 112, 1.144, 1.00, 0.46
10, 0.0000562705, 0.0000000170, 17, 0.221, 0.323, 0.0000578132, 0.0000007786, 5, 0.0000457682, 0.0000013474, 45, 0.460, 1.03, 0.81
11, 0.0003291947, 0.0000079141, 44, 0.948, 1.050, 0.0003350413, 0.0000001065, 3, 0.0003094993, 0.0000080722, 105, 1.073, 1.02, 0.94
12, 0.0000960822, 0.0000001261, 100, 0.556, 0.658, 0.0001134777, 0.0000002115, 9, 0.0000870699, 0.0000001169, 12, 0.123, 1.18, 0.91
13, 0.0002126120, 0.0000002250, 94, 0.697, 0.799, 0.0003686915, 0.0000119459, 2, 0.0001840078, 0.0000000527, 77, 0.787, 1.73, 0.87
14, 0.0003220530, 0.0000001593, 100, 0.647, 0.749, 0.0007585426, 0.0000588779, 7, 0.0003763925, 0.0000024984, 123, 1.256, 2.36, 1.17
15, 0.0029889827, 0.0000201052, 100, 0.868, 0.971, 0.0047132302, 0.0000039014, 6, 0.0016991875, 0.0000009849, 297, 3.034, 1.58, 0.57
16, 0.0001257988, 0.0000026435, 100, 0.620, 0.723, 0.0001952715, 0.0000001126, 10, 0.0001292032, 0.0000034257, 36, 0.368, 1.55, 1.03
17, 0.0000815695, 0.0000001768, 96, 1.039, 1.141, 0.0002071225, 0.0000164172, 6, 0.0001040093, 0.0000016738, 64, 0.654, 2.54, 1.28
18, 0.0003347533, 0.0000000726, 88, 0.997, 1.099, 0.0004942848, 0.0000002599, 8, 0.0003646790, 0.0000013746, 97, 0.991, 1.48, 1.09
19, 0.0019353393, 0.0000002076, 100, 0.811, 0.913, 0.0031012838, 0.0000029380, 5, 0.0015062680, 0.0000007709, 249, 2.544, 1.60, 0.78
20, 0.0011111017, 0.0000005988, 100, 1.229, 1.331, 0.0025538243, 0.0000648927, 9, 0.0011305699, 0.0000008410, 214, 2.186, 2.30, 1.02
21, 0.0000968155, 0.0000006828, 19, 0.176, 0.278, 0.0001025810, 0.0000024957, 7, 0.0000454451, 0.0000036159, 16, 0.163, 1.06, 0.47
22, 0.0001779857, 0.0000001152, 100, 0.980, 1.083, 0.0002447586, 0.0000134169, 5, 0.0001541744, 0.0000007734, 117, 1.195, 1.38, 0.87
23, 0.0000681360, 0.0000001776, 89, 0.381, 0.453, 0.0000722153, 0.0000000726, 7, 0.0000722153, 0.0000000726, 7, 0.072, 1.06, 1.06
24, 0.0000594842, 0.0000002893, 77, 0.927, 1.029, 0.0001198869, 0.0000006870, 8, 0.0000844426, 0.0000000637, 30, 0.306, 2.02, 1.42
25, 0.0009962980, 0.0000138211, 92, 1.162, 1.264, 0.0025974653, 0.0000029923, 3, 0.0010202643, 0.0000003001, 195, 1.992, 2.61, 1.02
26, 0.0000676858, 0.0000002867, 34, 0.338, 0.440, 0.0000698868, 0.0000017484, 2, 0.0000400763, 0.0000000344, 49, 0.501, 1.03, 0.59
27, 0.0001172720, 0.0000002486, 100, 0.656, 0.758, 0.0002778449, 0.0000004267, 6, 0.0001709234, 0.0000000585, 43, 0.439, 2.37, 1.46
28, 0.0000436428, 0.0000001693, 100, 0.583, 0.686, 0.0001159132, 0.0000002011, 1, 0.0000528386, 0.0000000156, 33, 0.337, 2.66, 1.21
29, 0.0000409565, 0.0000001137, 96, 1.105, 1.207, 0.0000623572, 0.0000000138, 2, 0.0000396232, 0.0000001781, 34, 0.347, 1.52, 0.97
30, 0.0002535040, 0.0000002465, 100, 0.777, 0.879, 0.0006440208, 0.0000435476, 10, 0.0002422501, 0.0000001185, 16, 0.163, 2.54, 0.96
31, 0.0007538070, 0.0000095423, 97, 1.320, 1.422, 0.0024372708, 0.0000038652, 2, 0.0006836130, 0.0000015574, 130, 1.328, 3.23, 0.91
32, 0.0000991678, 0.0000002396, 17, 0.210, 0.240, 0.0000995922, 0.0000000801, 3, 0.0000995922, 0.0000000801, 3, 0.031, 1.00, 1.00
33, 0.0004404085, 0.0000001842, 100, 0.631, 0.733, 0.0009993107, 0.0000155957, 6, 0.0003061610, 0.0000001659, 99, 1.011, 2.27, 0.70
34, 0.0001754438, 0.0000002423, 58, 0.302, 0.404, 0.0002205982, 0.0000127250, 5, 0.0002156173, 0.0000112458, 62, 0.633, 1.26, 1.23
35, 0.0005561360, 0.0000004436, 100, 0.950, 1.053, 0.0008249951, 0.0000002488, 6, 0.0004482394, 0.0000004979, 111, 1.134, 1.48, 0.81
36, 0.0034414397, 0.0000033205, 100, 0.980, 1.082, 0.0074699480, 0.0000015967, 4, 0.0032624872, 0.0000006628, 708, 7.232, 2.17, 0.95
37, 0.0000909162, 0.0000003200, 13, 0.142, 0.183, 0.0000918247, 0.0000006831, 4, 0.0000918247, 0.0000006831, 4, 0.041, 1.01, 1.01
38, 0.0001709345, 0.0000174765, 98, 1.052, 1.154, 0.0004385945, 0.0000003690, 1, 0.0001593622, 0.0000018635, 37, 0.378, 2.57, 0.93
39, 0.0001137008, 0.0000001951, 100, 1.005, 1.107, 0.0001552621, 0.0000000531, 4, 0.0000835442, 0.0000000972, 18, 0.184, 1.37, 0.73
40, 0.0000873737, 0.0000003199, 100, 0.723, 0.825, 0.0000987183, 0.0000001051, 1, 0.0000931891, 0.0000006547, 39, 0.398, 1.13, 1.07
41, 0.0003467038, 0.0000024978, 100, 1.039, 1.141, 0.0009165875, 0.0000558070, 8, 0.0003216623, 0.0000002371, 66, 0.674, 2.64, 0.93
42, 0.0025146420, 0.0000001670, 94, 0.737, 0.839, 0.0054797947, 0.0000394115, 5, 0.0016844561, 0.0000084631, 430, 4.393, 2.18, 0.67
43, 0.0024562375, 0.0000043014, 100, 0.934, 1.036, 0.0026449366, 0.0000019909, 4, 0.0022318458, 0.0000019956, 519, 5.302, 1.08, 0.91
44, 0.0001097235, 0.0000008815, 19, 0.174, 0.276, 0.0001125990, 0.0000002807, 5, 0.0000703227, 0.0000007628, 53, 0.541, 1.03, 0.64
45, 0.0000119405, 0.0000002618, 10, 0.077, 0.088, 0.0000121003, 0.0000000632, 1, 0.0000121003, 0.0000000632, 1, 0.010, 1.01, 1.01
46, 0.0003571593, 0.0000001493, 100, 0.742, 0.845, 0.0005390513, 0.0000000804, 4, 0.0002898746, 0.0000001380, 83, 0.848, 1.51, 0.81
47, 0.0000192740, 0.0000000060, 10, 0.077, 0.098, 0.0000192740, 0.0000000060, 2, 0.0000192740, 0.0000000060, 2, 0.020, 1.00, 1.00
48, 0.0102318897, 0.0000085956, 100, 1.254, 1.356, 0.0174407135, 0.0000075208, 5, 0.0065005944, 0.0000008723, 1411, 14.414, 1.70, 0.64
49, 0.0000908363, 0.0000006415, 13, 0.148, 0.250, 0.0000909195, 0.0000000532, 1, 0.0000883986, 0.0000004754, 15, 0.153, 1.00, 0.97
50, 0.0002338008, 0.0000001490, 100, 0.628, 0.731, 0.0003314749, 0.0000006119, 2, 0.0002159512, 0.0000000856, 96, 0.981, 1.42, 0.92
51, 0.0007433308, 0.0000012108, 100, 0.705, 0.807, 0.0015221324, 0.0000154092, 4, 0.0004938072, 0.0000012063, 169, 1.726, 2.05, 0.66
52, 0.0000958735, 0.0000001479, 23, 0.260, 0.362, 0.0000975254, 0.0000000328, 8, 0.0000341798, 0.0000001521, 39, 0.398, 1.02, 0.36
53, 0.0004290783, 0.0000002277, 86, 0.841, 0.943, 0.0006476755, 0.0000030661, 1, 0.0004223190, 0.0000024885, 93, 0.950, 1.51, 0.98
54, 0.0004140038, 0.0000001662, 100, 0.635, 0.738, 0.0008599043, 0.0000001119, 9, 0.0003467542, 0.0000003018, 89, 0.909, 2.08, 0.84
55, 0.0003447900, 0.0000001830, 100, 0.637, 0.740, 0.0007237182, 0.0000000684, 5, 0.0002518842, 0.0000046212, 154, 1.573, 2.10, 0.73
56, 0.0003092335, 0.0000002459, 100, 0.523, 0.625, 0.0004711307, 0.0000331932, 10, 0.0002487151, 0.0000000695, 75, 0.766, 1.52, 0.80
57, 0.0007470765, 0.0000201302, 99, 1.102, 1.204, 0.0014994916, 0.0000463238, 7, 0.0006164370, 0.0000030238, 130, 1.328, 2.01, 0.83
58, 0.0000105062, 0.0000001277, 19, 0.231, 0.333, 0.0000106192, 0.0000000562, 10, 0.0000059144, 0.0000000364, 62, 0.633, 1.01, 0.56
59, 0.0002012833, 0.0000001650, 100, 0.609, 0.712, 0.0003497032, 0.0000001717, 2, 0.0002636860, 0.0000001957, 28, 0.286, 1.74, 1.31
60, 0.0003815033, 0.0000249140, 100, 0.532, 0.634, 0.0009825499, 0.0000984284, 8, 0.0003015787, 0.0000002613, 98, 1.001, 2.58, 0.79
61, 0.0000041513, 0.0000000418, 10, 0.083, 0.185, 0.0000041513, 0.0000000418, 7, 0.0000039584, 0.0000000512, 23, 0.235, 1.00, 0.95
62, 0.0000060368, 0.0000000832, 10, 0.078, 0.088, 0.0000061624, 0.0000000214, 1, 0.0000061624, 0.0000000214, 1, 0.010, 1.02, 1.02
63, 0.0000551775, 0.0000000835, 7, 0.336, 0.438, 0.0000551775, 0.0000000835, 7, 0.0000353416, 0.0000019993, 31, 0.317, 1.00, 0.64
64, 0.0000061937, 0.0000000475, 54, 0.509, 0.611, 0.0000076504, 0.0000000096, 2, 0.0000075795, 0.0000000062, 42, 0.429, 1.24, 1.22
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0000477980, 0.0000004699, 100, 0.544, 0.646, 0.0000490135, 0.0000000348, 10, 0.0000490135, 0.0000000348, 10, 0.102, 1.03, 1.03
1, 0.0000586305, 0.0000004962, 86, 0.472, 0.728, 0.0001266589, 0.0000130037, 19, 0.0000743861, 0.0000004128, 63, 0.644, 2.16, 1.27
2, 0.0003414453, 0.0000005472, 100, 0.587, 0.842, 0.0004130154, 0.0000275712, 20, 0.0001603151, 0.0000003941, 70, 0.715, 1.21, 0.47
3, 0.0011511315, 0.0000014552, 89, 1.028, 1.284, 0.0012249224, 0.0000004206, 2, 0.0006428562, 0.0000003733, 148, 1.512, 1.06, 0.56
4, 0.0000123009, 0.0000000007, 10, 0.111, 0.366, 0.0000123009, 0.0000000007, 15, 0.0000084238, 0.0000000295, 51, 0.521, 1.00, 0.68
5, 0.0001396377, 0.0000024049, 100, 0.899, 1.155, 0.0001682279, 0.0000001503, 23, 0.0001168760, 0.0000062085, 75, 0.766, 1.20, 0.84
6, 0.0000344823, 0.0000002262, 100, 0.607, 0.862, 0.0000466858, 0.0000034582, 13, 0.0000329295, 0.0000000122, 33, 0.337, 1.35, 0.95
7, 0.0000533443, 0.0000002679, 28, 0.337, 0.592, 0.0001021198, 0.0000000260, 2, 0.0000613957, 0.0000044157, 40, 0.409, 1.91, 1.15
8, 0.0001786537, 0.0000001919, 89, 0.404, 0.445, 0.0002546353, 0.0000010720, 4, 0.0002546353, 0.0000010720, 4, 0.041, 1.43, 1.43
9, 0.0005228937, 0.0000002811, 54, 0.353, 0.609, 0.0005570972, 0.0000013934, 19, 0.0004571504, 0.0000001607, 112, 1.144, 1.07, 0.87
10, 0.0000205667, 0.0000001594, 13, 0.162, 0.418, 0.0000578132, 0.0000007786, 5, 0.0000457682, 0.0000013474, 45, 0.460, 2.81, 2.23
11, 0.0003293082, 0.0000107983, 57, 0.678, 0.934, 0.0003350413, 0.0000001065, 3, 0.0003094993, 0.0000080722, 105, 1.073, 1.02, 0.94
12, 0.0000817963, 0.0000000862, 60, 0.289, 0.412, 0.0000870699, 0.0000001169, 12, 0.0000870699, 0.0000001169, 12, 0.123, 1.06, 1.06
13, 0.0002216440, 0.0000002989, 89, 0.506, 0.761, 0.0002938677, 0.0000081451, 16, 0.0001840078, 0.0000000527, 77, 0.787, 1.33, 0.83
14, 0.0003236272, 0.0000004629, 100, 0.560, 0.815, 0.0007585426, 0.0000588779, 7, 0.0003763925, 0.0000024984, 123, 1.256, 2.34, 1.16
15, 0.0020569888, 0.0000008841, 100, 0.939, 1.194, 0.0031428322, 0.0000007614, 13, 0.0016991875, 0.0000009849, 297, 3.034, 1.53, 0.83
16, 0.0000720630, 0.0000000879, 100, 0.496, 0.752, 0.0001619322, 0.0000000617, 22, 0.0001292032, 0.0000034257, 36, 0.368, 2.25, 1.79
17, 0.0000752293, 0.0000000456, 96, 0.721, 0.976, 0.0001577401, 0.0000091705, 14, 0.0001040093, 0.0000016738, 64, 0.654, 2.10, 1.38
18, 0.0003383807, 0.0000053962, 59, 0.851, 1.107, 0.0004942848, 0.0000002599, 8, 0.0003646790, 0.0000013746, 97, 0.991, 1.46, 1.08
19, 0.0019367460, 0.0000290276, 100, 0.925, 1.180, 0.0031012838, 0.0000029380, 5, 0.0015062680, 0.0000007709, 249, 2.544, 1.60, 0.78
20, 0.0011135740, 0.0000009011, 100, 0.969, 1.224, 0.0025538243, 0.0000648927, 9, 0.0011305699, 0.0000008410, 214, 2.186, 2.29, 1.02
21, 0.0000421412, 0.0000000978, 14, 0.175, 0.338, 0.0000454451, 0.0000036159, 16, 0.0000454451, 0.0000036159, 16, 0.163, 1.08, 1.08
22, 0.0001753155, 0.0000001501, 100, 0.486, 0.741, 0.0002278775, 0.0000053874, 25, 0.0001541744, 0.0000007734, 117, 1.195, 1.30, 0.88
23, 0.0000673183, 0.0000002119, 100, 0.472, 0.543, 0.0000722153, 0.0000000726, 7, 0.0000722153, 0.0000000726, 7, 0.072, 1.07, 1.07
24, 0.0000595180, 0.0000002770, 44, 0.853, 1.108, 0.0001198869, 0.0000006870, 8, 0.0000844426, 0.0000000637, 30, 0.306, 2.01, 1.42
25, 0.0010081865, 0.0000012740, 80, 0.480, 0.735, 0.0020616276, 0.0000001444, 15, 0.0010202643, 0.0000003001, 195, 1.992, 2.04, 1.01
26, 0.0000494725, 0.0000001121, 18, 0.181, 0.436, 0.0000498147, 0.0000000400, 25, 0.0000400763, 0.0000000344, 49, 0.501, 1.01, 0.81
27, 0.0001619880, 0.0000006179, 100, 0.500, 0.755, 0.0001821639, 0.0000000532, 14, 0.0001709234, 0.0000000585, 43, 0.439, 1.12, 1.06
28, 0.0000418058, 0.0000001424, 89, 0.415, 0.670, 0.0000593757, 0.0000001028, 23, 0.0000528386, 0.0000000156, 33, 0.337, 1.42, 1.26
29, 0.0000397165, 0.0000001630, 95, 0.582, 0.837, 0.0000541069, 0.0000001952, 18, 0.0000396232, 0.0000001781, 34, 0.347, 1.36, 1.00
30, 0.0002422501, 0.0000001185, 31, 0.138, 0.301, 0.0002422501, 0.0000001185, 16, 0.0002422501, 0.0000001185, 16, 0.163, 1.00, 1.00
31, 0.0008172788, 0.0000016538, 96, 0.877, 1.133, 0.0009614151, 0.0000809006, 18, 0.0006836130, 0.0000015574, 130, 1.328, 1.18, 0.84
32, 0.0000995922, 0.0000000801, 10, 0.085, 0.116, 0.0000995922, 0.0000000801, 3, 0.0000995922, 0.0000000801, 3, 0.031, 1.00, 1.00
33, 0.0002689293, 0.0000000734, 100, 0.576, 0.831, 0.0005569126, 0.0000212279, 21, 0.0003061610, 0.0000001659, 99, 1.011, 2.07, 1.14
34, 0.0001757565, 0.0000002706, 86, 0.453, 0.708, 0.0002205982, 0.0000127250, 5, 0.0002156173, 0.0000112458, 62, 0.633, 1.26, 1.23
35, 0.0005372150, 0.0000001840, 100, 0.709, 0.965, 0.0008249951, 0.0000002488, 6, 0.0004482394, 0.0000004979, 111, 1.134, 1.54, 0.83
36, 0.0072899694, 0.0000175443, 13, 0.615, 0.871, 0.0072899694, 0.0000175443, 23, 0.0032624872, 0.0000006628, 708, 7.232, 1.00, 0.45
37, 0.0000911095, 0.0000001360, 13, 0.143, 0.184, 0.0000918247, 0.0000006831, 4, 0.0000918247, 0.0000006831, 4, 0.041, 1.01, 1.01
38, 0.0001726828, 0.0000000843, 59, 0.497, 0.753, 0.0002593889, 0.0000000762, 20, 0.0001593622, 0.0000018635, 37, 0.378, 1.50, 0.92
39, 0.0000660622, 0.0000001521, 100, 0.617, 0.801, 0.0000835442, 0.0000000972, 18, 0.0000835442, 0.0000000972, 18, 0.184, 1.26, 1.26
40, 0.0000872680, 0.0000002768, 100, 0.711, 0.966, 0.0000987183, 0.0000001051, 1, 0.0000931891, 0.0000006547, 39, 0.398, 1.13, 1.07
41, 0.0003162220, 0.0000002904, 89, 0.755, 1.010, 0.0004054223, 0.0000134918, 25, 0.0003216623, 0.0000002371, 66, 0.674, 1.28, 1.02
42, 0.0020479845, 0.0000105374, 29, 0.548, 0.804, 0.0020653217, 0.0000033737, 18, 0.0016844561, 0.0000084631, 430, 4.393, 1.01, 0.82
43, 0.0024430993, 0.0000010290, 100, 0.945, 1.200, 0.0026449366, 0.0000019909, 4, 0.0022318458, 0.0000019956, 519, 5.302, 1.08, 0.91
44, 0.0001054070, 0.0000011347, 19, 0.182, 0.437, 0.0001112985, 0.0000040861, 16, 0.0000703227, 0.0000007628, 53, 0.541, 1.06, 0.67
45, 0.0000104742, 0.0000000853, 10, 0.078, 0.088, 0.0000121003, 0.0000000632, 1, 0.0000121003, 0.0000000632, 1, 0.010, 1.16, 1.16
46, 0.0003348647, 0.0000003380, 86, 0.393, 0.649, 0.0003607004, 0.0000136632, 12, 0.0002898746, 0.0000001380, 83, 0.848, 1.08, 0.87
47, 0.0000189157, 0.0000001753, 10, 0.078, 0.098, 0.0000192740, 0.0000000060, 2, 0.0000192740, 0.0000000060, 2, 0.020, 1.02, 1.02
48, 0.0076632848, 0.0000250854, 100, 1.195, 1.451, 0.0089058292, 0.0001632433, 18, 0.0065005944, 0.0000008723, 1411, 14.414, 1.16, 0.85
49, 0.0000877312, 0.0000012784, 14, 0.155, 0.308, 0.0000883986, 0.0000004754, 15, 0.0000883986, 0.0000004754, 15, 0.153, 1.01, 1.01
50, 0.0002946948, 0.0000002575, 89, 0.410, 0.666, 0.0003314749, 0.0000006119, 2, 0.0002159512, 0.0000000856, 96, 0.981, 1.12, 0.73
51, 0.0006897546, 0.0000005896, 31, 0.177, 0.433, 0.0006897546, 0.0000005896, 13, 0.0004938072, 0.0000012063, 169, 1.726, 1.00, 0.72
52, 0.0000260190, 0.0000005906, 10, 0.082, 0.338, 0.0000372386, 0.0000008872, 15, 0.0000341798, 0.0000001521, 39, 0.398, 1.43, 1.31
53, 0.0004293858, 0.0000002819, 77, 1.407, 1.662, 0.0006476755, 0.0000030661, 1, 0.0004223190, 0.0000024885, 93, 0.950, 1.51, 0.98
54, 0.0004182197, 0.0000001594, 89, 0.670, 0.926, 0.0006000586, 0.0000434353, 23, 0.0003467542, 0.0000003018, 89, 0.909, 1.43, 0.83
55, 0.0002930722, 0.0000107010, 100, 1.271, 1.527, 0.0006083423, 0.0000001375, 16, 0.0002518842, 0.0000046212, 154, 1.573, 2.08, 0.86
56, 0.0002913470, 0.0000002707, 89, 0.861, 1.117, 0.0004711307, 0.0000331932, 10, 0.0002487151, 0.0000000695, 75, 0.766, 1.62, 0.85
57, 0.0005765753, 0.0000009916, 97, 1.504, 1.759, 0.0006906724, 0.0000022847, 25, 0.0006164370, 0.0000030238, 130, 1.328, 1.20, 1.07
58, 0.0000059440, 0.0000000727, 21, 0.266, 0.521, 0.0000083190, 0.0000000406, 13, 0.0000059144, 0.0000000364, 62, 0.633, 1.40, 1.00
59, 0.0002793042, 0.0000001963, 100, 0.591, 0.847, 0.0003497032, 0.0000001717, 2, 0.0002636860, 0.0000001957, 28, 0.286, 1.25, 0.94
60, 0.0003878225, 0.0000002866, 100, 0.562, 0.817, 0.0006797347, 0.0000003437, 24, 0.0003015787, 0.0000002613, 98, 1.001, 1.75, 0.78
61, 0.0000036853, 0.0000000192, 27, 0.247, 0.482, 0.0000039584, 0.0000000512, 23, 0.0000039584, 0.0000000512, 23, 0.235, 1.07, 1.07
62, 0.0000002572, 0.0000000490, 10, 0.077, 0.087, 0.0000061624, 0.0000000214, 1, 0.0000061624, 0.0000000214, 1, 0.010, 23.96, 23.96
63, 0.0000522939, 0.0000049961, 14, 0.091, 0.346, 0.0000522939, 0.0000049961, 17, 0.0000353416, 0.0000019993, 31, 0.317, 1.00, 0.68
64, 0.0000063542, 0.0000000671, 28, 0.252, 0.507, 0.0000076504, 0.0000000096, 2, 0.0000075795, 0.0000000062, 42, 0.429, 1.20, 1.19
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000473813, 0.0000002399, 100, 0.547, 0.649, 0.0000490135, 0.0000000348, 10, 0.0000490135, 0.0000000348, 10, 0.102, 1.03, 1.03
1, 0.0000753667, 0.0000004937, 100, 0.717, 1.228, 0.0001121624, 0.0000025242, 48, 0.0000743861, 0.0000004128, 63, 0.644, 1.49, 0.99
2, 0.0002243577, 0.0000004961, 60, 0.496, 1.007, 0.0003026975, 0.0000000133, 40, 0.0001603151, 0.0000003941, 70, 0.715, 1.35, 0.71
3, 0.0011516955, 0.0000012612, 100, 1.179, 1.690, 0.0012249224, 0.0000004206, 2, 0.0006428562, 0.0000003733, 148, 1.512, 1.06, 0.56
4, 0.0000122077, 0.0000001644, 19, 0.248, 0.759, 0.0000123009, 0.0000000007, 15, 0.0000084238, 0.0000000295, 51, 0.521, 1.01, 0.69
5, 0.0001625820, 0.0000002417, 31, 0.431, 0.942, 0.0001625820, 0.0000002417, 48, 0.0001168760, 0.0000062085, 75, 0.766, 1.00, 0.72
