BENCH: vgg13
TOP: 1
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1 time(s), Meta-1 std(s), trials-1, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1, speedup-10k
27, 0.0000269887, 0.0000002700, 38, 0.50, 1.13, 0.0000295839, 0.0000006829, 4, 0.0000239788, 0.0000000162, 40, 1.10, 0.89
TOP: 25
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-25 time(s), Meta-25 std(s), trials-25, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-25, speedup-10k
0, 0.0000147602, 0.0000006366, 11, 0.14, 0.26, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.38, 2.38
1, 0.0003103862, 0.0000001477, 99, 2.79, 4.38, 0.0008189810, 0.0000006053, 7, 0.0003283733, 0.0000002956, 67, 2.64, 1.06
2, 0.0000928060, 0.0000025805, 11, 0.32, 0.44, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.05, 1.05
3, 0.0132030173, 0.0000051519, 100, 8.55, 10.14, 0.0187463500, 0.0000020372, 20, 0.0028547155, 0.0000507580, 770, 1.42, 0.22
4, 0.0000246550, 0.0000000245, 16, 0.38, 0.88, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.00, 1.00
5, 0.0099103868, 0.0000057159, 97, 4.20, 5.78, 0.0118927160, 0.0005082324, 22, 0.0012104431, 0.0000038837, 332, 1.20, 0.12
6, 0.0126826302, 0.0000037228, 94, 9.34, 10.92, 0.0169641096, 0.0000209637, 15, 0.0025180699, 0.0000005709, 513, 1.34, 0.20
7, 0.0000165402, 0.0000000165, 15, 0.44, 0.75, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.17, 0.36, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0091466160, 0.0000008615, 98, 8.51, 10.09, 0.0128453557, 0.0000019902, 11, 0.0012430994, 0.0000004854, 389, 1.40, 0.14
10, 0.0000220285, 0.0000003374, 11, 0.18, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0169685792, 0.0000034883, 89, 5.36, 6.95, 0.0181862247, 0.0000039111, 23, 0.0022571680, 0.0000004474, 1858, 1.07, 0.13
12, 0.0000145303, 0.0000000133, 16, 0.24, 1.51, 0.0000145303, 0.0000000133, 20, 0.0000145303, 0.0000000133, 20, 1.00, 1.00
13, 0.0000137973, 0.0000000198, 11, 0.14, 0.26, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0097466645, 0.0000032647, 97, 7.24, 8.82, 0.0171526466, 0.0000059535, 12, 0.0016034681, 0.0000070496, 336, 1.76, 0.16
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.15, 0.28, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0168741800, 0.0000038026, 90, 9.15, 10.74, 0.0298103102, 0.0000310687, 20, 0.0037528178, 0.0000104600, 1922, 1.77, 0.22
18, 0.0000133935, 0.0000000816, 14, 0.31, 1.90, 0.0000133935, 0.0000000816, 18, 0.0000131836, 0.0000001795, 50, 1.00, 0.98
19, 0.0000108366, 0.0000001573, 11, 0.16, 0.35, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0113996457, 0.0000061766, 96, 3.88, 5.46, 0.0127109951, 0.0000198968, 6, 0.0010859442, 0.0000002273, 769, 1.12, 0.10
21, 0.0000111658, 0.0000001576, 15, 0.17, 1.76, 0.0000111658, 0.0000001576, 5, 0.0000103778, 0.0000000473, 42, 1.00, 0.93
22, 0.0000088967, 0.0000001545, 11, 0.14, 1.47, 0.0000089727, 0.0000000334, 21, 0.0000089727, 0.0000000334, 21, 1.01, 1.01
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0011051482, 0.0000008456, 50, 15.86, 17.44, 0.0011051482, 0.0000008456, 6, 0.0009099878, 0.0000218036, 175, 1.00, 0.82
25, 0.0001742876, 0.0000000996, 49, 3.22, 3.47, 0.0001742876, 0.0000000996, 4, 0.0001742876, 0.0000000996, 4, 1.00, 1.00
26, 0.0000686895, 0.0000000168, 48, 1.24, 1.87, 0.0000686895, 0.0000000168, 10, 0.0000686895, 0.0000000168, 10, 1.00, 1.00
27, 0.0000267787, 0.0000006058, 38, 0.50, 2.09, 0.0000295839, 0.0000006829, 4, 0.0000239788, 0.0000000162, 40, 1.10, 0.90
TOP: 50
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-50 time(s), Meta-50 std(s), trials-50, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-50, speedup-10k
0, 0.0000154885, 0.0000003174, 11, 0.13, 0.26, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.27, 2.27
1, 0.0003730002, 0.0000011779, 99, 2.82, 5.99, 0.0008189810, 0.0000006053, 7, 0.0003283733, 0.0000002956, 67, 2.20, 0.88
2, 0.0000898793, 0.0000045193, 11, 0.32, 0.45, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.09, 1.09
3, 0.0035668092, 0.0000068376, 98, 5.36, 8.53, 0.0097877939, 0.0000093485, 44, 0.0028547155, 0.0000507580, 770, 2.74, 0.80
4, 0.0000241952, 0.0000012158, 16, 0.38, 0.89, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.02, 1.02
5, 0.0053343840, 0.0000009967, 99, 4.44, 7.61, 0.0063879565, 0.0000015060, 46, 0.0012104431, 0.0000038837, 332, 1.20, 0.23
6, 0.0126738138, 0.0000039663, 94, 8.93, 12.10, 0.0169641096, 0.0000209637, 15, 0.0025180699, 0.0000005709, 513, 1.34, 0.20
7, 0.0000165402, 0.0000000165, 15, 0.37, 0.69, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.25, 0.44, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0053134895, 0.0000021077, 44, 4.09, 7.26, 0.0053134895, 0.0000021077, 46, 0.0012430994, 0.0000004854, 389, 1.00, 0.23
10, 0.0000220285, 0.0000003374, 11, 0.23, 0.30, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0061377427, 0.0000046795, 100, 5.59, 8.76, 0.0076080332, 0.0005567152, 33, 0.0022571680, 0.0000004474, 1858, 1.24, 0.37
12, 0.0000145303, 0.0000000133, 16, 0.24, 1.51, 0.0000145303, 0.0000000133, 20, 0.0000145303, 0.0000000133, 20, 1.00, 1.00
13, 0.0000137973, 0.0000000198, 11, 0.14, 0.26, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0084630438, 0.0000164586, 100, 3.71, 6.88, 0.0103647056, 0.0001683727, 31, 0.0016034681, 0.0000070496, 336, 1.22, 0.19
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.15, 0.28, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0161304597, 0.0000229185, 94, 11.38, 14.55, 0.0284331312, 0.0000121293, 49, 0.0037528178, 0.0000104600, 1922, 1.76, 0.23
18, 0.0000131836, 0.0000001795, 16, 0.20, 3.37, 0.0000131836, 0.0000001795, 50, 0.0000131836, 0.0000001795, 50, 1.00, 1.00
19, 0.0000108366, 0.0000001573, 11, 0.13, 0.32, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0082730620, 0.0000045188, 92, 4.25, 7.42, 0.0117559720, 0.0000320697, 39, 0.0010859442, 0.0000002273, 769, 1.42, 0.13
21, 0.0000103778, 0.0000000473, 16, 0.18, 2.84, 0.0000103778, 0.0000000473, 42, 0.0000103778, 0.0000000473, 42, 1.00, 1.00
22, 0.0000089202, 0.0000001774, 11, 0.20, 1.53, 0.0000089727, 0.0000000334, 21, 0.0000089727, 0.0000000334, 21, 1.01, 1.01
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0011051482, 0.0000008456, 50, 15.62, 18.79, 0.0011051482, 0.0000008456, 6, 0.0009099878, 0.0000218036, 175, 1.00, 0.82
25, 0.0001742876, 0.0000000996, 47, 3.03, 3.28, 0.0001742876, 0.0000000996, 4, 0.0001742876, 0.0000000996, 4, 1.00, 1.00
26, 0.0000686895, 0.0000000168, 48, 1.21, 1.84, 0.0000686895, 0.0000000168, 10, 0.0000686895, 0.0000000168, 10, 1.00, 1.00
27, 0.0000239788, 0.0000000162, 47, 0.47, 3.01, 0.0000239788, 0.0000000162, 40, 0.0000239788, 0.0000000162, 40, 1.00, 1.00
TOP: 100
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-100 time(s), Meta-100 std(s), trials-100, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-100, speedup-10k
0, 0.0000155733, 0.0000006949, 11, 0.13, 0.26, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.26, 2.26
1, 0.0003120413, 0.0000007249, 95, 2.49, 6.73, 0.0003283733, 0.0000002956, 67, 0.0003283733, 0.0000002956, 67, 1.05, 1.05
2, 0.0000869573, 0.0000008114, 11, 0.31, 0.44, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.13, 1.13
3, 0.0048178928, 0.0000030214, 100, 5.63, 11.97, 0.0055017235, 0.0000130780, 77, 0.0028547155, 0.0000507580, 770, 1.14, 0.59
4, 0.0000246550, 0.0000000245, 16, 0.37, 0.88, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.00, 1.00
5, 0.0014987828, 0.0000069523, 95, 6.27, 12.60, 0.0017795514, 0.0000020354, 71, 0.0012104431, 0.0000038837, 332, 1.19, 0.81
6, 0.0041543955, 0.0000015309, 96, 10.93, 17.26, 0.0058124981, 0.0000007794, 78, 0.0025180699, 0.0000005709, 513, 1.40, 0.61
7, 0.0000165402, 0.0000000165, 15, 0.38, 0.69, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.19, 0.38, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0026759743, 0.0000124436, 80, 6.20, 12.54, 0.0029700674, 0.0000589700, 78, 0.0012430994, 0.0000004854, 389, 1.11, 0.46
10, 0.0000220285, 0.0000003374, 11, 0.17, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0060620752, 0.0000072313, 98, 5.29, 11.63, 0.0065443473, 0.0000174328, 99, 0.0022571680, 0.0000004474, 1858, 1.08, 0.37
12, 0.0000145303, 0.0000000133, 16, 0.20, 1.47, 0.0000145303, 0.0000000133, 20, 0.0000145303, 0.0000000133, 20, 1.00, 1.00
13, 0.0000137973, 0.0000000198, 11, 0.20, 0.33, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0025553218, 0.0000029307, 95, 3.66, 9.99, 0.0044954164, 0.0000016723, 88, 0.0016034681, 0.0000070496, 336, 1.76, 0.63
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.15, 0.28, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0143474470, 0.0000039915, 93, 5.06, 11.39, 0.0160693824, 0.0010401201, 70, 0.0037528178, 0.0000104600, 1922, 1.12, 0.26
18, 0.0000131836, 0.0000001795, 16, 0.25, 3.41, 0.0000131836, 0.0000001795, 50, 0.0000131836, 0.0000001795, 50, 1.00, 1.00
19, 0.0000108366, 0.0000001573, 11, 0.13, 0.32, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0020476583, 0.0000095621, 92, 3.35, 9.68, 0.0048996612, 0.0000189898, 75, 0.0010859442, 0.0000002273, 769, 2.39, 0.53
21, 0.0000103778, 0.0000000473, 16, 0.18, 2.84, 0.0000103778, 0.0000000473, 42, 0.0000103778, 0.0000000473, 42, 1.00, 1.00
22, 0.0000089202, 0.0000001450, 11, 0.14, 1.47, 0.0000089727, 0.0000000334, 21, 0.0000089727, 0.0000000334, 21, 1.01, 1.01
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0009815301, 0.0000005726, 49, 15.60, 21.93, 0.0009815301, 0.0000005726, 87, 0.0009099878, 0.0000218036, 175, 1.00, 0.93
25, 0.0001742876, 0.0000000996, 46, 3.07, 3.32, 0.0001742876, 0.0000000996, 4, 0.0001742876, 0.0000000996, 4, 1.00, 1.00
26, 0.0000686895, 0.0000000168, 48, 1.26, 1.89, 0.0000686895, 0.0000000168, 10, 0.0000686895, 0.0000000168, 10, 1.00, 1.00
27, 0.0000239788, 0.0000000162, 47, 0.47, 3.01, 0.0000239788, 0.0000000162, 40, 0.0000239788, 0.0000000162, 40, 1.00, 1.00
TOP: 200
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-200 time(s), Meta-200 std(s), trials-200, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-200, speedup-10k
0, 0.0000146385, 0.0000007310, 11, 0.14, 0.26, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.40, 2.40
1, 0.0003084913, 0.0000010496, 98, 2.44, 6.69, 0.0003283733, 0.0000002956, 67, 0.0003283733, 0.0000002956, 67, 1.06, 1.06
2, 0.0000889793, 0.0000012780, 11, 0.31, 0.44, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.10, 1.10
3, 0.0027932825, 0.0000043954, 100, 10.89, 23.56, 0.0037250060, 0.0000021119, 170, 0.0028547155, 0.0000507580, 770, 1.33, 1.02
4, 0.0000239653, 0.0000008617, 16, 0.37, 0.87, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.03, 1.03
5, 0.0013278813, 0.0000008521, 94, 4.32, 16.99, 0.0013719905, 0.0000022997, 197, 0.0012104431, 0.0000038837, 332, 1.03, 0.91
6, 0.0034517823, 0.0000043561, 96, 15.79, 28.46, 0.0038315914, 0.0000047740, 198, 0.0025180699, 0.0000005709, 513, 1.11, 0.73
7, 0.0000165402, 0.0000000165, 14, 0.37, 0.69, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.22, 0.41, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0016645543, 0.0000042564, 84, 6.93, 19.60, 0.0024991623, 0.0000660447, 155, 0.0012430994, 0.0000004854, 389, 1.50, 0.75
10, 0.0000220285, 0.0000003374, 11, 0.17, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0057218710, 0.0000071132, 98, 5.06, 17.74, 0.0061087296, 0.0000017760, 180, 0.0022571680, 0.0000004474, 1858, 1.07, 0.39
12, 0.0000145303, 0.0000000133, 16, 0.30, 1.57, 0.0000145303, 0.0000000133, 20, 0.0000145303, 0.0000000133, 20, 1.00, 1.00
13, 0.0000137973, 0.0000000198, 11, 0.14, 0.26, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0020767353, 0.0000013245, 94, 6.99, 19.66, 0.0021153282, 0.0000474996, 193, 0.0016034681, 0.0000070496, 336, 1.02, 0.77
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.21, 0.34, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0066704172, 0.0000062445, 90, 10.95, 23.62, 0.0076788515, 0.0001063870, 197, 0.0037528178, 0.0000104600, 1922, 1.15, 0.56
18, 0.0000131836, 0.0000001795, 16, 0.19, 3.36, 0.0000131836, 0.0000001795, 50, 0.0000131836, 0.0000001795, 50, 1.00, 1.00
19, 0.0000108366, 0.0000001573, 11, 0.14, 0.33, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0022895347, 0.0000006513, 50, 1.72, 14.40, 0.0022895347, 0.0000006513, 141, 0.0010859442, 0.0000002273, 769, 1.00, 0.47
21, 0.0000103778, 0.0000000473, 16, 0.18, 2.84, 0.0000103778, 0.0000000473, 42, 0.0000103778, 0.0000000473, 42, 1.00, 1.00
22, 0.0000089727, 0.0000000334, 11, 0.14, 1.47, 0.0000089727, 0.0000000334, 21, 0.0000089727, 0.0000000334, 21, 1.00, 1.00
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0009099878, 0.0000218036, 49, 15.80, 26.89, 0.0009099878, 0.0000218036, 175, 0.0009099878, 0.0000218036, 175, 1.00, 1.00
25, 0.0001742876, 0.0000000996, 48, 3.25, 3.50, 0.0001742876, 0.0000000996, 4, 0.0001742876, 0.0000000996, 4, 1.00, 1.00
26, 0.0000686895, 0.0000000168, 48, 1.37, 2.00, 0.0000686895, 0.0000000168, 10, 0.0000686895, 0.0000000168, 10, 1.00, 1.00
27, 0.0000239788, 0.0000000162, 47, 0.53, 3.06, 0.0000239788, 0.0000000162, 40, 0.0000239788, 0.0000000162, 40, 1.00, 1.00
TOP: 300
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-300 time(s), Meta-300 std(s), trials-300, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-300, speedup-10k
0, 0.0000157135, 0.0000009843, 11, 0.14, 0.26, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.24, 2.24
1, 0.0003083313, 0.0000013837, 98, 2.45, 6.69, 0.0003283733, 0.0000002956, 67, 0.0003283733, 0.0000002956, 67, 1.07, 1.07
2, 0.0000807510, 0.0000009699, 11, 0.31, 0.44, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.21, 1.21
3, 0.0025010880, 0.0000042371, 100, 7.13, 26.14, 0.0031921845, 0.0000010636, 284, 0.0028547155, 0.0000507580, 770, 1.28, 1.14
4, 0.0000246385, 0.0000008579, 16, 0.37, 0.87, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.00, 1.00
5, 0.0012390265, 0.0000026157, 83, 9.61, 28.62, 0.0012444631, 0.0000002396, 220, 0.0012104431, 0.0000038837, 332, 1.00, 0.98
6, 0.0030957310, 0.0000030675, 99, 7.96, 26.97, 0.0033088958, 0.0000063555, 284, 0.0025180699, 0.0000005709, 513, 1.07, 0.81
7, 0.0000165402, 0.0000000165, 14, 0.37, 0.68, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.17, 0.36, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0012219103, 0.0000056453, 84, 3.57, 22.58, 0.0018299861, 0.0000004589, 265, 0.0012430994, 0.0000004854, 389, 1.50, 1.02
10, 0.0000220285, 0.0000003374, 11, 0.17, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0060530090, 0.0000042932, 98, 5.97, 24.98, 0.0060880346, 0.0000024969, 223, 0.0022571680, 0.0000004474, 1858, 1.01, 0.37
12, 0.0000145303, 0.0000000133, 16, 0.24, 1.51, 0.0000145303, 0.0000000133, 20, 0.0000145303, 0.0000000133, 20, 1.00, 1.00
13, 0.0000137973, 0.0000000198, 11, 0.14, 0.26, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0016462012, 0.0000033239, 99, 5.27, 24.28, 0.0016755813, 0.0000048187, 274, 0.0016034681, 0.0000070496, 336, 1.02, 0.97
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.15, 0.28, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0056927138, 0.0000056102, 95, 13.65, 32.66, 0.0059527658, 0.0000015660, 279, 0.0037528178, 0.0000104600, 1922, 1.05, 0.66
18, 0.0000131836, 0.0000001795, 16, 0.19, 3.36, 0.0000131836, 0.0000001795, 50, 0.0000131836, 0.0000001795, 50, 1.00, 1.00
19, 0.0000108366, 0.0000001573, 11, 0.14, 0.33, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0013947585, 0.0000100800, 93, 3.12, 22.13, 0.0014403471, 0.0000025594, 271, 0.0010859442, 0.0000002273, 769, 1.03, 0.78
21, 0.0000103778, 0.0000000473, 16, 0.17, 2.84, 0.0000103778, 0.0000000473, 42, 0.0000103778, 0.0000000473, 42, 1.00, 1.00
22, 0.0000089502, 0.0000001591, 11, 0.20, 1.53, 0.0000089727, 0.0000000334, 21, 0.0000089727, 0.0000000334, 21, 1.00, 1.00
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
24, 0.0009099878, 0.0000218036, 50, 16.34, 27.43, 0.0009099878, 0.0000218036, 175, 0.0009099878, 0.0000218036, 175, 1.00, 1.00
25, 0.0001742876, 0.0000000996, 48, 3.17, 3.42, 0.0001742876, 0.0000000996, 4, 0.0001742876, 0.0000000996, 4, 1.00, 1.00
26, 0.0000686895, 0.0000000168, 48, 1.21, 1.84, 0.0000686895, 0.0000000168, 10, 0.0000686895, 0.0000000168, 10, 1.00, 1.00
27, 0.0000239788, 0.0000000162, 47, 0.48, 3.01, 0.0000239788, 0.0000000162, 40, 0.0000239788, 0.0000000162, 40, 1.00, 1.00
TOP: 1000
Layer, DPMeta time(s), DPMeta std(s), DPMeta trials, DPMeta Tuning(min), DPMeta+Meta tuning(min), Meta-1000 time(s), Meta-1000 std(s), trials-1000, Meta 10k time(s), Meta 10k std(s), trials-10k, speedup-1000, speedup-10k
0, 0.0000153670, 0.0000006629, 11, 0.15, 0.28, 0.0000351528, 0.0000022125, 2, 0.0000351528, 0.0000022125, 2, 2.29, 2.29
1, 0.0003066782, 0.0000010526, 98, 2.43, 6.67, 0.0003283733, 0.0000002956, 67, 0.0003283733, 0.0000002956, 67, 1.07, 1.07
2, 0.0000978325, 0.0000062172, 11, 0.31, 0.44, 0.0000978325, 0.0000062172, 2, 0.0000978325, 0.0000062172, 2, 1.00, 1.00
3, 0.0027962895, 0.0000085506, 98, 5.89, 54.68, 0.0028547155, 0.0000507580, 770, 0.0028547155, 0.0000507580, 770, 1.02, 1.02
4, 0.0000246102, 0.0000011418, 16, 0.38, 0.88, 0.0000246550, 0.0000000245, 8, 0.0000246550, 0.0000000245, 8, 1.00, 1.00
5, 0.0012031302, 0.0000027098, 90, 4.34, 25.38, 0.0012104431, 0.0000038837, 332, 0.0012104431, 0.0000038837, 332, 1.01, 1.01
6, 0.0024501195, 0.0000074633, 95, 13.88, 46.39, 0.0025180699, 0.0000005709, 513, 0.0025180699, 0.0000005709, 513, 1.03, 1.03
7, 0.0000165402, 0.0000000165, 15, 0.37, 0.69, 0.0000165402, 0.0000000165, 5, 0.0000165402, 0.0000000165, 5, 1.00, 1.00
8, 0.0000143596, 0.0000000108, 11, 0.19, 0.38, 0.0000143596, 0.0000000108, 3, 0.0000143596, 0.0000000108, 3, 1.00, 1.00
9, 0.0011543083, 0.0000092726, 92, 5.56, 30.21, 0.0012430994, 0.0000004854, 389, 0.0012430994, 0.0000004854, 389, 1.08, 1.08
10, 0.0000220285, 0.0000003374, 11, 0.18, 0.24, 0.0000220285, 0.0000003374, 1, 0.0000220285, 0.0000003374, 1, 1.00, 1.00
11, 0.0024267760, 0.0000031813, 93, 11.27, 74.64, 0.0025018377, 0.0000003235, 902, 0.0022571680, 0.0000004474, 1858, 1.03, 0.93
12, 0.0000145303, 0.0000000133, 16, 0.25, 1.52, 0.0000145303, 0.0000000133, 20, 0.0000145303, 0.0000000133, 20, 1.00, 1.00
13, 0.0000137973, 0.0000000198, 11, 0.14, 0.27, 0.0000137973, 0.0000000198, 2, 0.0000137973, 0.0000000198, 2, 1.00, 1.00
14, 0.0015682110, 0.0000041269, 98, 4.55, 25.84, 0.0016034681, 0.0000070496, 336, 0.0016034681, 0.0000070496, 336, 1.02, 1.02
15, 0.0000175004, 0.0000000940, 11, 0.15, 0.28, 0.0000175004, 0.0000000940, 2, 0.0000175004, 0.0000000940, 2, 1.00, 1.00
16, 0.0000176046, 0.0000000174, 11, 0.16, 0.28, 0.0000176046, 0.0000000174, 2, 0.0000176046, 0.0000000174, 2, 1.00, 1.00
17, 0.0037522660, 0.0000178422, 94, 8.93, 72.30, 0.0038124290, 0.0000016683, 641, 0.0037528178, 0.0000104600, 1922, 1.02, 1.00
18, 0.0000131836, 0.0000001795, 16, 0.20, 3.36, 0.0000131836, 0.0000001795, 50, 0.0000131836, 0.0000001795, 50, 1.00, 1.00
19, 0.0000108366, 0.0000001573, 11, 0.14, 0.33, 0.0000108366, 0.0000001573, 3, 0.0000108366, 0.0000001573, 3, 1.00, 1.00
20, 0.0010859442, 0.0000002273, 46, 2.00, 50.73, 0.0010859442, 0.0000002273, 769, 0.0010859442, 0.0000002273, 769, 1.00, 1.00
21, 0.0000103778, 0.0000000473, 16, 0.18, 2.84, 0.0000103778, 0.0000000473, 42, 0.0000103778, 0.0000000473, 42, 1.00, 1.00
22, 0.0000089502, 0.0000001882, 11, 0.14, 1.47, 0.0000089727, 0.0000000334, 21, 0.0000089727, 0.0000000334, 21, 1.00, 1.00
23, 0.0000215056, 0.0000002718, 11, 0.14, 0.20, 0.0000215056, 0.0000002718, 1, 0.0000215056, 0.0000002718, 1, 1.00, 1.00
