Sun Dec 17 05:49:08 EST 2023
workergpu041
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
16, 0.00001539, 10.86, 945.63, 4, 0.00001872, 934.77, 128, 0.00001872, 934.77, 128, 1.22, 1.22, 0.99, 0.99
17, 0.00000480, 39.97, 507.36, 27, 0.00000506, 467.39, 64, 0.00000506, 467.39, 64, 1.05, 1.05, 0.92, 0.92
18, 0.00010673, 35.50, 4709.36, 11, 0.00010673, 4673.86, 640, 0.00010673, 4673.86, 640, 1.00, 1.00, 0.99, 0.99
19, 0.00005050, 21.90, 7324.80, 11, 0.00005050, 7302.91, 1000, 0.00004455, 19630.22, 2688, 1.00, 0.88, 1.00, 2.68
20, 0.00003790, 34.67, 969.44, 22, 0.00003790, 934.77, 128, 0.00003790, 934.77, 128, 1.00, 1.00, 0.96, 0.96
21, 0.00001915, 28.10, 1430.26, 19, 0.00002413, 1402.16, 192, 0.00002413, 1402.16, 192, 1.26, 1.26, 0.98, 0.98
22, 0.00003420, 28.03, 2832.35, 15, 0.00004416, 2804.32, 384, 0.00004416, 2804.32, 384, 1.29, 1.29, 0.99, 0.99
23, 0.00001566, 40.75, 7343.66, 22, 0.00001833, 7302.91, 1000, 0.00001828, 7945.56, 1088, 1.17, 1.17, 0.99, 1.08
24, 0.00000512, 19.16, 457.34, 11, 0.00000512, 438.17, 60, 0.00000512, 438.17, 60, 1.00, 1.00, 0.96, 0.96
25, 0.00002471, 29.97, 1899.52, 11, 0.00002471, 1869.54, 256, 0.00002471, 1869.54, 256, 1.00, 1.00, 0.98, 0.98
26, 0.00004228, 30.05, 1432.21, 13, 0.00004228, 1402.16, 192, 0.00004228, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
27, 0.00006676, 22.05, 1424.21, 11, 0.00006676, 1402.16, 192, 0.00006676, 1402.16, 192, 1.00, 1.00, 0.98, 0.98
Sun Dec 17 15:52:19 EST 2023

Completed

