Sun Dec 17 01:14:50 EST 2023
workergpu050
Greetings from !
Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
5, 0.00000313, 13.13, 2276.29, 8, 0.00000313, 2263.16, 320, 0.00000313, 2263.16, 320, 1.00, 1.00, 0.99, 0.99
6, 0.00001159, 19.22, 2282.38, 11, 0.00001159, 2263.16, 320, 0.00001159, 2263.16, 320, 1.00, 1.00, 0.99, 0.99
7, 0.00000499, 28.29, 933.55, 17, 0.00000499, 905.26, 128, 0.00000499, 905.26, 128, 1.00, 1.00, 0.97, 0.97
8, 0.00000539, 27.92, 1385.81, 21, 0.00000539, 1357.90, 192, 0.00000539, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
9, 0.00000542, 23.38, 2286.54, 15, 0.00000542, 2263.16, 320, 0.00000542, 2263.16, 320, 1.00, 1.00, 0.99, 0.99
10, 0.00000613, 26.92, 3647.97, 15, 0.00000613, 3621.05, 512, 0.00000613, 3621.05, 512, 1.00, 1.00, 0.99, 0.99
11, 0.00000548, 21.64, 2284.80, 11, 0.00000548, 2263.16, 320, 0.00000548, 2263.16, 320, 1.00, 1.00, 0.99, 0.99
12, 0.00001278, 16.79, 2732.58, 12, 0.00001278, 2715.79, 384, 0.00001278, 2715.79, 384, 1.00, 1.00, 0.99, 0.99
13, 0.00001702, 28.38, 3196.80, 15, 0.00001702, 3168.42, 448, 0.00001702, 3168.42, 448, 1.00, 1.00, 0.99, 0.99
14, 0.00000352, 18.27, 923.53, 11, 0.00000352, 905.26, 128, 0.00000352, 905.26, 128, 1.00, 1.00, 0.98, 0.98
15, 0.00000535, 20.70, 1378.59, 13, 0.00000535, 1357.90, 192, 0.00000535, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
16, 0.00000628, 27.69, 1385.58, 17, 0.00000628, 1357.90, 192, 0.00000628, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
17, 0.00000360, 28.86, 1386.75, 20, 0.00000368, 1357.90, 192, 0.00000368, 1357.90, 192, 1.02, 1.02, 0.98, 0.98
18, 0.00000634, 54.74, 1412.63, 27, 0.00000634, 1357.90, 192, 0.00000634, 1357.90, 192, 1.00, 1.00, 0.96, 0.96
19, 0.00000489, 19.18, 924.44, 11, 0.00000489, 905.26, 128, 0.00000489, 905.26, 128, 1.00, 1.00, 0.98, 0.98
20, 0.00000480, 31.78, 937.04, 24, 0.00000481, 905.26, 128, 0.00000481, 905.26, 128, 1.00, 1.00, 0.97, 0.97
21, 0.00000475, 20.55, 1378.45, 11, 0.00000475, 1357.90, 192, 0.00000475, 1357.90, 192, 1.00, 1.00, 0.99, 0.99
22, 0.00001275, 26.65, 5005.60, 13, 0.00001275, 4978.95, 704, 0.00001275, 4978.95, 704, 1.00, 1.00, 0.99, 0.99
23, 0.00000960, 39.47, 2302.63, 18, 0.00000960, 2263.16, 320, 0.00000960, 2263.16, 320, 1.00, 1.00, 0.98, 0.98
24, 0.00000676, 18.13, 4091.82, 12, 0.00000676, 4073.69, 576, 0.00000676, 4073.69, 576, 1.00, 1.00, 1.00, 1.00
25, 0.00000616, 20.75, 1378.64, 11, 0.00000616, 1357.90, 192, 0.00000616, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
26, 0.00000371, 20.00, 925.26, 7, 0.00000371, 905.26, 128, 0.00000371, 905.26, 128, 1.00, 1.00, 0.98, 0.98
27, 0.00000581, 23.56, 1381.46, 11, 0.00000581, 1357.90, 192, 0.00000581, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
28, 0.00000374, 16.03, 1826.56, 9, 0.00000374, 1810.53, 256, 0.00000374, 1810.53, 256, 1.00, 1.00, 0.99, 0.99
29, 0.00000450, 20.56, 3641.61, 11, 0.00000450, 3621.05, 512, 0.00000450, 3621.05, 512, 1.00, 1.00, 0.99, 0.99
30, 0.00000578, 26.24, 1384.14, 15, 0.00000578, 1357.90, 192, 0.00000578, 1357.90, 192, 1.00, 1.00, 0.98, 0.98
31, 0.00000727, 18.40, 1828.93, 14, 0.00000727, 1810.53, 256, 0.00000727, 1810.53, 256, 1.00, 1.00, 0.99, 0.99
32, 0.00000912, 19.34, 4998.28, 14, 0.00000912, 4978.95, 704, 0.00000912, 4978.95, 704, 1.00, 1.00, 1.00, 1.00
Sun Dec 17 09:09:22 EST 2023

Completed

