Thu Jan  4 20:31:36 EST 2024
fj148
python /lustre/home/gverma/.conda/envs/tvm/bin/python
TVM_HOME /lustre/projects/ML-group/gverma/tvm
PYTHONPATH /lustre/projects/ML-group/gverma/tvm/python
Currently Loaded Modulefiles:
 1) slurm/slurm/19.05.7  

Top 1
Layer, Time Droplet (s), Tuning time Droplet (s), Tuning time Droplet+Ansor (s), tasks Droplet, Time Ansor-1 (s), tuning time Ansor-1, task Ansor-1, Time Ansor 10k (s), tuning time 10k (s), tasks Ansor, speedup top-1, speedup 10k, speed tuning time top-1, speed tuning time 10k
21, 0.00009399, 97.30, 335.07, 33, 0.00009785, 237.76, 64, 0.00009785, 237.76, 64, 1.04, 1.04, 0.71, 0.71
22, 0.00015009, 34.47, 272.23, 23, 0.00016724, 237.76, 64, 0.00016724, 237.76, 64, 1.11, 1.11, 0.87, 0.87
23, 0.00024708, 207.83, 445.60, 36, 0.00038767, 237.76, 64, 0.00038767, 237.76, 64, 1.57, 1.57, 0.53, 0.53
24, 0.00002174, 3.14, 240.90, 2, 0.00002174, 237.76, 64, 0.00002174, 237.76, 64, 1.00, 1.00, 0.99, 0.99
25, 0.00051886, 143.10, 380.87, 38, 0.00053541, 237.76, 64, 0.00053541, 237.76, 64, 1.03, 1.03, 0.62, 0.62
26, 0.00013433, 21.67, 259.43, 11, 0.00013433, 237.76, 64, 0.00013433, 237.76, 64, 1.00, 1.00, 0.92, 0.92
27, 0.00011414, 96.50, 334.26, 32, 0.00017746, 237.76, 64, 0.00017746, 237.76, 64, 1.55, 1.55, 0.71, 0.71
28, 0.00010240, 59.46, 297.22, 11, 0.00010240, 237.76, 64, 0.00010240, 237.76, 64, 1.00, 1.00, 0.80, 0.80
29, 0.00014888, 18.53, 256.29, 9, 0.00027550, 237.76, 64, 0.00027550, 237.76, 64, 1.85, 1.85, 0.93, 0.93
30, 0.00024503, 12.90, 1439.48, 8, 0.00024503, 1426.57, 384, 0.00024503, 1426.57, 384, 1.00, 1.00, 0.99, 0.99
31, 0.00007408, 60.66, 298.42, 21, 0.00013997, 237.76, 64, 0.00013997, 237.76, 64, 1.89, 1.89, 0.80, 0.80
32, 0.00014201, 22.38, 260.15, 11, 0.00014201, 237.76, 64, 0.00014201, 237.76, 64, 1.00, 1.00, 0.91, 0.91
33, 0.00032650, 70.96, 308.72, 21, 0.00034469, 237.76, 64, 0.00034469, 237.76, 64, 1.06, 1.06, 0.77, 0.77
34, 0.00010746, 58.55, 296.31, 11, 0.00010746, 237.76, 64, 0.00010746, 237.76, 64, 1.00, 1.00, 0.80, 0.80
35, 0.00014755, 98.87, 336.63, 32, 0.00028549, 237.76, 64, 0.00028549, 237.76, 64, 1.93, 1.93, 0.71, 0.71
36, 0.00011316, 76.72, 314.48, 21, 0.00012473, 237.76, 64, 0.00012473, 237.76, 64, 1.10, 1.10, 0.76, 0.76
37, 0.00059775, 74.80, 550.32, 21, 0.00063042, 475.52, 128, 0.00063042, 475.52, 128, 1.05, 1.05, 0.86, 0.86
38, 0.00035285, 14.83, 252.59, 9, 0.00035285, 237.76, 64, 0.00035285, 237.76, 64, 1.00, 1.00, 0.94, 0.94
39, 0.00009014, 16.51, 254.27, 11, 0.00009014, 237.76, 64, 0.00009014, 237.76, 64, 1.00, 1.00, 0.94, 0.94
40, 0.00017182, 100.80, 338.56, 21, 0.00023492, 237.76, 64, 0.00023492, 237.76, 64, 1.37, 1.37, 0.70, 0.70
41, 0.00008721, 70.69, 308.45, 25, 0.00010097, 237.76, 64, 0.00010097, 237.76, 64, 1.16, 1.16, 0.77, 0.77
42, 0.00002079, 1.91, 239.68, 2, 0.00002079, 237.76, 64, 0.00002079, 237.76, 64, 1.00, 1.00, 0.99, 0.99
43, 0.00016344, 31.45, 506.98, 11, 0.00016344, 475.52, 128, 0.00016344, 475.52, 128, 1.00, 1.00, 0.94, 0.94
44, 0.00015001, 185.45, 423.21, 43, 0.00016320, 237.76, 64, 0.00016320, 237.76, 64, 1.09, 1.09, 0.56, 0.56
45, 0.00024623, 77.74, 553.27, 21, 0.00024623, 475.52, 128, 0.00024623, 475.52, 128, 1.00, 1.00, 0.86, 0.86
46, 0.00016916, 168.58, 406.34, 42, 0.00027526, 237.76, 64, 0.00027526, 237.76, 64, 1.63, 1.63, 0.59, 0.59
47, 0.00033700, 73.11, 310.88, 32, 0.00044491, 237.76, 64, 0.00044491, 237.76, 64, 1.32, 1.32, 0.76, 0.76
48, 0.00008637, 14.18, 251.94, 11, 0.00008637, 237.76, 64, 0.00008637, 237.76, 64, 1.00, 1.00, 0.94, 0.94
49, 0.00004877, 18.17, 255.93, 15, 0.00004877, 237.76, 64, 0.00004877, 237.76, 64, 1.00, 1.00, 0.93, 0.93
50, 0.00010980, 17.58, 255.34, 14, 0.00011737, 237.76, 64, 0.00011737, 237.76, 64, 1.07, 1.07, 0.93, 0.93
51, 0.00019927, 93.19, 568.71, 21, 0.00020280, 475.52, 128, 0.00020280, 475.52, 128, 1.02, 1.02, 0.84, 0.84
52, 0.00013578, 157.97, 395.73, 34, 0.00025910, 237.76, 64, 0.00025910, 237.76, 64, 1.91, 1.91, 0.60, 0.60
53, 0.00019962, 20.06, 495.59, 10, 0.00028271, 475.52, 128, 0.00028271, 475.52, 128, 1.42, 1.42, 0.96, 0.96
54, 0.00007552, 99.67, 337.43, 33, 0.00008090, 237.76, 64, 0.00008090, 237.76, 64, 1.07, 1.07, 0.70, 0.70
55, 0.00012063, 51.98, 289.74, 33, 0.00015151, 237.76, 64, 0.00015151, 237.76, 64, 1.26, 1.26, 0.82, 0.82
56, 0.00020468, 124.96, 362.73, 32, 0.00049997, 237.76, 64, 0.00049997, 237.76, 64, 2.44, 2.44, 0.66, 0.66
57, 0.00018683, 14.95, 252.71, 11, 0.00019872, 237.76, 64, 0.00019872, 237.76, 64, 1.06, 1.06, 0.94, 0.94
58, 0.00035580, 17.61, 255.37, 11, 0.00035580, 237.76, 64, 0.00035580, 237.76, 64, 1.00, 1.00, 0.93, 0.93
59, 0.00011114, 14.44, 252.20, 11, 0.00011114, 237.76, 64, 0.00011114, 237.76, 64, 1.00, 1.00, 0.94, 0.94
60, 0.00030780, 64.70, 540.23, 21, 0.00045375, 475.52, 128, 0.00045375, 475.52, 128, 1.47, 1.47, 0.88, 0.88
61, 0.00011828, 51.29, 289.05, 26, 0.00021746, 237.76, 64, 0.00021746, 237.76, 64, 1.84, 1.84, 0.82, 0.82
62, 0.00015707, 121.04, 358.80, 21, 0.00026039, 237.76, 64, 0.00026039, 237.76, 64, 1.66, 1.66, 0.66, 0.66
63, 0.00119809, 13.20, 726.49, 9, 0.00119809, 713.29, 192, 0.00119809, 713.29, 192, 1.00, 1.00, 0.98, 0.98
